id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,LL,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
6650da43a82f01840447bcbe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6650da43a82f01840447bcbe_T2_2024-06-17_18h29.45.467.csv,0.869726422366449,0.8,3.52003638893316,1,2.43120515283526,1,0,2.85352156311093,2,1,1,0.337799654407065,0.5,0.077455746387234,0.2,0.527492209933854,0.787232467748377,0.622222222222222,0.896774193548387,-345.066887312631,0.0765765765765766,0.240875912408759,0.774193548387097,155,-356.706534019658,1
665288637afb1c6f9ef2d257,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_665288637afb1c6f9ef2d257_T2_2024-07-19_17h02.13.472.csv,0.737080839205018,0.8,2.52767997139433,1,5.60507001533573,1,0,3.1342168704342,2,1,1,0.383931313829576,0.5,0.110724335130783,0.2,0.53214195536747,0.682985457125412,0.6,0.854430379746835,-360.962782587354,0.22972972972973,0.423357664233577,0.84375,158,-373.558748933978,1
6652b039261ef03ecb978b4b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6652b039261ef03ecb978b4b_T2_2024-07-15_16h01.50.632.csv,0.908053238267469,0.8,1.97105599679446,1,1.70359921092495,1,0,3.61090475242334,2,1,1,0.626668309914755,0.5,0.0580853704116657,0.2,0.378833743347091,0.636779066299202,0.455555555555556,0.742424242424242,-442.927952205721,0.0576923076923077,0.19205298013245,0.902439024390244,132,-452.596397262977,1
66548532974360d0c90b9dd5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66548532974360d0c90b9dd5_T2_2024-06-21_10h02.02.659.csv,0.627989642661041,0.8,2.45982970474186,1,10.3768762789196,1,0,3.13216502782625,2,1,1,0.624602473923862,0.5,0.147852669152823,0.2,0.630070435100023,0.663418107541762,0.744444444444444,0.789954337899543,-343.285416396836,0.0127118644067797,0.203252032520325,0.818181818181818,219,-358.635493445842,1
6654a18a5fde8d605b36daec,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6654a18a5fde8d605b36daec_T1_2024-07-12_14h47.31.226.csv,0.734531122872113,0.8,3.41308599262625,1,1.99305914692451,1,0,3.20208933129276,2,1,1,0.799878680720545,0.5,0.0925117402102227,0.2,0.500664128920087,0.694483135437646,0.647222222222222,0.772277227722772,-356.749218340353,0.0508474576271186,0.154471544715447,0.863636363636364,101,-368.543006567553,1
66550501336446c73dbbb0cf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66550501336446c73dbbb0cf_T2_2024-06-27_15h53.05.719.csv,0.891069186246677,0.8,2.95565052269559,1,5.44593496473528,1,0,3.22139972822548,2,1,1,0.79511112548734,0.5,0.112586670001899,0.2,0.656940964570709,0.743340082453535,0.730555555555556,0.870833333333333,-311.332396818522,0.0163934426229508,0.2,0.792452830188679,240,-325.874503269441,1
66552035a627a90b20d3a549,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66552035a627a90b20d3a549_T2_2024-07-23_08h20.47.059.csv,0.656304687297028,0.8,3.61537035932206,1,4.98995362127131,1,0,1.95625237866635,2,1,1,0.548932108379411,0.5,0.188515548125121,0.2,0.567509171938646,0.691109492167195,0.688888888888889,0.801980198019802,-311.466962287287,0.106796116504854,0.372549019607843,0.736842105263158,101,-324.145430432037,1
6655df41311a20030c9d77de,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6655df41311a20030c9d77de_T1_2024-07-29_21h09.00.242.csv,0.880436664611743,0.8,3.89193488305867,1,2.27822020162676,1,0,2.48058978117956,2,1,1,0.119000807817798,0.5,0.017888471883637,0.2,0.6117362414098,0.824439056990528,0.680555555555556,0.943548387096774,-324.991515108649,0.0788381742738589,0.135593220338983,0.859649122807018,248,-346.303661058738,1
66562a0038182ffa52b47afe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66562a0038182ffa52b47afe_T1_2024-07-18_22h59.23.539.csv,0.728210415969336,0.8,5.77364499004321,1,0.854101364879328,1,0,1.16017303405886,2,1,1,0.0481261198934756,0.5,0.114891755831628,0.2,0.481304519314128,0.616632531020574,0.522222222222222,0.666666666666667,-289.160394633631,0.150602409638554,0.642487046632124,0.25,9,-306.025759730092,1
665643c27eafe088db748236,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_665643c27eafe088db748236_T1_2024-07-12_16h29.20.028.csv,0.963112426697539,0.8,5.02953510551812,1,1.46510698078294,1,0,3.36809151007477,2,1,1,0.2432414162401,0.5,0.00947083531971646,0.2,0.534975226735319,0.911920033678652,0.644444444444444,0.947368421052632,-316.980848161436,0.0121457489878543,0.142857142857143,0.63265306122449,209,-343.084045669725,1
665652337f7a6a3a5aff1e15,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_665652337f7a6a3a5aff1e15_T1_2024-07-13_19h29.49.796.csv,0.76307115105183,0.8,3.77168935266006,1,2.34374492437162,1,0,1.47709866205304,2,1,1,0.374374054407572,0.5,0.0663766335262286,0.2,0.505087167751193,0.746204798944878,0.605555555555556,0.860869565217391,-347.987233405915,0.178899082568807,0.446808510638298,0.608695652173913,115,-360.377352964513,1
