id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,LL,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
659af325b14ee5c28bf4cb01,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659af325b14ee5c28bf4cb01_T2_2024-07-29_16h42.33.679.csv,0.893206306516838,0.8,2.65039182848518,1,2.92078450355127,1,0,2.74535526720357,2,1,1,0.736327748843318,0.5,0.834075775720819,0.5,0.247748723685635,0.5,0.0785967050198576,0.2,0.593885703263847,0.729765609278196,0.655555555555556,0.856,-363.282944784826,0.036734693877551,0.0614035087719298,0.816326530612245,250,-380.07601230574,1
659b6f2675eef229eb252803,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659b6f2675eef229eb252803_T1_2024-07-27_23h23.54.486.csv,0.834685117477138,0.8,6.22238098252168,1,1.21279194651918,1,0,2.09880026588915,2,1,1,0.559648041037608,0.5,0.719296062384317,0.5,0.240577301407536,0.5,0.0315886743881588,0.2,0.561375718932152,0.893866501979185,0.691666666666667,0.939655172413793,-292.486542638756,0.0184331797235023,0.450704225352113,0.515151515151515,116,-311.117520099914,1
659cc63ff59c72a20e2b7688,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659cc63ff59c72a20e2b7688_T1_2024-05-07_16h04.59.393.csv,0.704119405821123,0.8,5.15377624863864,1,3.0748213394937,1,0,1.92263724103838,2,1,1,0.184035722807188,0.5,0.699078321261904,0.5,0.229340246645125,0.5,0.125717935832494,0.2,0.622721372131949,0.804158708645977,0.7,0.875968992248062,-267.743414241914,0.152073732718894,0.464788732394366,0.875,129,-286.515995027455,1
659e3309ae35db2b1664bf89,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659e3309ae35db2b1664bf89_T1_2024-05-22_24h33.03.800.csv,0.868595250165006,0.8,4.4949874132152,1,51.5290802759279,1,0,3.35637280333609,2,1,1,0.0961152665237077,0.5,0.8073047463165,0.5,0.547391444974841,0.5,0.246125662025805,0.2,0.852855956466153,0.748579801715062,0.886111111111111,0.833333333333333,-208.424547053008,0.0330578512396694,0.128205128205128,0.943661971830986,300,-243.21878989067,1
659ff88e8fa0b4623885a335,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_659ff88e8fa0b4623885a335_T1_2024-07-17_11h35.36.482.csv,0.787729436036132,0.8,4.71100787905168,1,3.45854841324107,1,0,2.9257683036807,2,1,1,0.174206276062555,0.5,0.836721433163948,0.5,0.0618219709348919,0.5,0.146028657084961,0.2,0.75024969402343,0.837935360028972,0.816666666666667,0.902439024390244,-225.601363053419,0.0884955752212389,0.120300751879699,0.942307692307692,246,-252.366349607469,1
65a5a87fe936f1776eb3510a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a5a87fe936f1776eb3510a_T1_2024-07-25_16h09.17.614.csv,0.657247779200561,0.8,4.43545257093338,1,3.1628642339336,1,0,1.63110403814117,2,1,1,0.0884619846625099,0.5,0.727870821288964,0.5,0.204022302677882,0.5,0.302590306458208,0.2,0.460967632867393,0.641778304154608,0.530555555555556,0.710526315789474,-328.299558220567,0.215384615384615,0.573170731707317,1,38,-348.684671009541,1
65a6b5545eb21fadd5a5c81b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a6b5545eb21fadd5a5c81b_T1_2024-05-21_11h21.03.482.csv,0.816237484206682,0.8,5.42053506066615,1,1.89836114521895,1,0,3.52324327042732,2,1,1,0.239179968242238,0.5,0.809337630218632,0.5,0.21127468273233,0.5,0.102360694832903,0.2,0.607318495857235,0.850387394162327,0.719444444444444,0.898203592814371,-288.639063262191,0.0647773279352227,0.482142857142857,0.615384615384615,167,-308.515385695159,1
65a705f6ddbf9042d8d529bb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a705f6ddbf9042d8d529bb_T2_2024-07-23_00h31.12.988.csv,0.908678102430729,0.8,3.59232250383438,1,1.92100011372994,1,0,3.15366408548286,2,1,1,0.406648767618425,0.5,0.767525719862916,0.5,0.176423994068799,0.5,0.103914886221872,0.2,0.492215777315606,0.771520672323053,0.616666666666667,0.859060402684564,-365.990507611584,0.0829694323144105,0.184615384615385,0.666666666666667,149,-382.19643605075,1
65a94e73f78666b2020dbe14,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a94e73f78666b2020dbe14_T1_2024-07-13_18h58.56.439.csv,0.786260504966369,0.8,6.63729721386152,1,2.806237328681,1,0,2.0334786084219,2,1,1,0.117674622987366,0.5,0.704683925847194,0.5,0.119059912133263,0.5,0.131048602314172,0.2,0.778435678592167,0.88985553120808,0.85,0.936363636363636,-185.556527601741,0.00418410041841004,0.308333333333333,0.918367346938776,220,-209.632394575132,1
65a970d338d019f9bed97914,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a970d338d019f9bed97914_T1_2024-05-21_10h03.50.919.csv,0.929420123825887,0.8,3.5711559417216,1,1.72829341071186,1,0,1.47214244506863,2,1,1,0.207279321066564,0.5,0.719164048647036,0.5,0.117540043718412,0.5,0.021594735993988,0.2,0.55613725700707,0.832896291902236,0.686111111111111,0.926229508196721,-353.996117834992,0.131818181818182,0.165467625899281,0.765625,244,-378.282060565351,1
65a9b49e86480523ab92490f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a9b49e86480523ab92490f_T1_2024-05-21_18h21.37.329.csv,0.881169591495738,0.8,4.09498808954145,1,2.03158026154091,1,0,3.31446356198965,2,1,1,0.402953361811603,0.5,0.692771423025883,0.5,0.0791116278176308,0.5,0.0957879385543123,0.2,0.584741809741359,0.820485105119531,0.708333333333333,0.898809523809524,-313.343313811078,0.0362903225806452,0.378378378378378,0.941176470588235,168,-333.33263312583,1
65a9bb664ad821540cd86643,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65a9bb664ad821540cd86643_T2_2024-07-23_20h08.00.382.csv,0.784049026916818,0.8,4.48569798218476,1,2.45754877426622,1,0,1.81647058773194,2,1,1,0.0979938293425241,0.5,0.735732046070087,0.5,0.132227332676192,0.5,0.138910898600424,0.2,0.578982964648385,0.815613318148703,0.677777777777778,0.893048128342246,-320.573399699199,0.147186147186147,0.2109375,0.823529411764706,187,-343.392495738612,1
65aa05ea799f4e8ebe4ddf5c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65aa05ea799f4e8ebe4ddf5c_T1_2024-05-21_08h18.14.839.csv,0.789383403132166,0.8,11.3588283561923,1,1.23658070352938,1,0,2.77805997455155,2,1,1,0.252421448025302,0.5,0.509815097601814,0.5,0.295688188934323,0.5,0.0661409859607167,0.2,0.752975539118897,0.882236142327444,0.836111111111111,0.875,-157.8669884098,0.00900900900900901,0.802919708029197,0.333333333333333,24,-176.436225393935,1
65aa881151a8be31db30d17a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65aa881151a8be31db30d17a_T1_2024-06-03_00h11.29.444.csv,0.933335994473946,0.8,2.70002774084034,1,3.25577702411624,1,0,3.63960306063669,2,1,1,0.4286604174435,0.5,0.822389809767513,0.5,0.0777114792687854,0.5,0.106371516866065,0.2,0.702221173630066,0.74364342832812,0.752777777777778,0.874564459930314,-313.337160397274,0.0163934426229508,0.0869565217391304,0.896551724137931,287,-334.674286049187,1
65aaa37569b28e0c980ed6bc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65aaa37569b28e0c980ed6bc_T2_2024-07-31_01h15.23.057.csv,0.885173768837021,0.8,5.29231544483676,1,1.03938177630364,1,0,1.61612952495804,2,1,1,0.625588323294581,0.5,0.613596706097559,0.5,0.218815254158203,0.5,0.0282479228172882,0.2,0.500483536965572,0.848034489913922,0.661111111111111,0.910891089108911,-335.46308303422,0.107142857142857,0.362962962962963,0.208333333333333,101,-353.349360003394,1
65afa8b1f593e35573960cb6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65afa8b1f593e35573960cb6_T2_2024-07-29_23h08.45.199.csv,0.807574687368223,0.8,5.72304666486853,1,1.83721658095735,1,0,3.33672404689451,2,1,1,0.133347173663192,0.5,0.682946544862248,0.5,0.0487457859338004,0.5,0.0756048280543844,0.2,0.665153329871617,0.917430561445958,0.752777777777778,0.971311475409836,-254.37914413614,0.0354330708661417,0.152380952380952,0.877551020408163,244,-282.567398792998,1
65b549c67c7791499c09f8a2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65b549c67c7791499c09f8a2_T1_2024-05-07_16h31.51.298.csv,0.616450948146347,0.8,7.04039060797015,1,2.94799331875534,1,0,0.767315818661884,2,1,1,0.511637358807451,0.5,0.653652537843059,0.5,0.337990098369092,0.5,0.0686573998112147,0.2,0.672394618357875,0.740443857748124,0.744444444444444,0.75,-199.874497047739,0.0240384615384615,0.649006622516556,0.6,20,-217.249148276692,1
65b811a351633575b868ae21,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65b811a351633575b868ae21_T1_2024-05-21_08h14.38.988.csv,0.795492741897877,0.8,5.50530945290277,1,1.57883530973739,1,0,3.19554012248469,2,1,1,0.718413702602709,0.5,0.709815989839517,0.5,0.523977924044554,0.5,0.226230898268365,0.2,0.662321969545207,0.808780771254166,0.772222222222222,0.909090909090909,-221.950765489663,0.0304347826086957,0.356589147286822,0.166666666666667,33,-233.662941866989,1
65b83cd504dcc08170f2343b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65b83cd504dcc08170f2343b_T1_2024-05-30_09h32.12.493.csv,0.822339671888335,0.8,5.60941478143462,1,1.12108861120504,1,0,2.79151013646534,2,1,1,0.0650407944624547,0.5,0.748714301853374,0.5,0.144113309216378,0.5,0.0377828497334359,0.2,0.390863919077678,0.938316795701666,0.497222222222222,1,-378.38183733343,0.216216216216216,0.204379562043796,0.441176470588235,121,-405.559273800511,1
65b9039cb7246a1633bc0a98,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65b9039cb7246a1633bc0a98_T1_2024-05-07_13h50.40.248.csv,0.56302810566526,0.8,5.7032396611664,1,9.31527506784641,1,0,1.09213248449185,2,1,1,0.506141495022345,0.5,0.681142187468205,0.5,0.618222973849373,0.5,0.331474894001096,0.2,0.64577743218621,0.614660019718052,0.741666666666667,0.709677419354839,-228.756729775657,0.121495327102804,0.255172413793103,0.75,31,-248.554325388611,1
65bba44939d73079f7d2a59a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65bba44939d73079f7d2a59a_T2_2024-08-01_14h32.37.006.csv,0.925785430571846,0.8,6.13378312557681,1,1.40456470818003,1,0,1.12329840576001,2,1,1,0.418386586474605,0.5,0.611833074664379,0.5,0.178403443225512,0.5,0.0684197274293724,0.2,0.580738680501289,0.895724521436099,0.661111111111111,0.944444444444444,-280.027998663541,0.0708333333333333,0.302521008403361,0.724137931034483,126,-298.542552740865,1
65bd4eb549b019b9990328dc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65bd4eb549b019b9990328dc_T1_2024-05-07_12h27.34.429.csv,0.638079719436166,0.8,5.31735131747294,1,2.46376501283862,1,0,1.52477274198425,2,1,1,0.535380558779151,0.5,0.663342950496628,0.5,0.554962084000427,0.5,0.237253103130674,0.2,0.604575723422855,0.600568276905976,0.727777777777778,0.65,-247.865016690332,0.177570093457944,0.262068965517241,0,20,-259.880965521354,1
