id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,LL,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
66703d4a7436b1c576ba4a8c,1,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66703d4a7436b1c576ba4a8c_T1_2024-07-13_09h52.36.430.csv,0.852634105375141,0.8,7.6520283598303,1,2.5070107338766,1,0,1.6250129566821,2,1,1,0.432131566948832,0.5,0.265584862906397,0.5,0.0168732993222978,0.2,0.798786317127109,0.932429044336491,0.852777777777778,0.971428571428571,-157.76172788497001,0.0146520146520147,0.27906976744186,0.844444444444444,245,-180.91627715635,1
66704038ed9c2e159e7121a3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66704038ed9c2e159e7121a3_T1_2024-07-12_14h24.47.570.csv,0.50754186707786,0.8,1.45683638263211,1,5.01740248541173,1,0,1.09093999986409,2,1,1,0.119509984072988,0.5,0.60266388536016,0.5,0.2127743463583,0.2,0.366826037838985,0.526301463031297,0.4,0.594059405940594,-443.562296462592,0.345971563981043,0.445945945945946,0.739130434782609,101,-457.451958377346,1
667062eb4bd4a99a00f3bddf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_667062eb4bd4a99a00f3bddf_T2_2024-07-15_16h11.41.815.csv,0.669138074295025,0.8,4.66685577503109,1,2.63599980439698,1,0,2.33853595644151,2,1,1,0.562764884093163,0.5,0.683357872511569,0.5,0.221422995783341,0.2,0.574187905178301,0.653113432298509,0.675,0.731707317073171,-280.616196326473,0.0227272727272727,0.561151079136691,0.545454545454545,41,-292.919179110905,1
66707536a4f76cc874a404bc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66707536a4f76cc874a404bc_T2_2024-08-05_19h21.58.677.csv,0.896587887133951,0.8,5.58898615165809,1,1.98625376425264,1,0,1.8406227927892,2,1,1,0.184195927980164,0.5,0.26130179132229,0.5,0.0445211144283307,0.2,0.580128775699894,0.899887637053154,0.633333333333333,0.958041958041958,-279.742919284006,0.165137614678899,0.602836879432624,0.857142857142857,143,-298.549439554712,1
6671c2a565e37006f7ed0529,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6671c2a565e37006f7ed0529_T1_2024-07-12_20h02.25.243.csv,0.883689183597018,0.8,3.30800154298595,1,2.11580770780953,1,0,2.33431855360755,2,1,1,0.642383429775083,0.5,0.0993258170430938,0.5,0.0219904751647499,0.2,0.499436523988426,0.701285221028134,0.661111111111111,0.78391959798995,-398.740668445821,0.0048780487804878,0.25974025974026,0.895833333333333,199,-420.264059837982,1
6672d7d5aa7f3fbbf4799396,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6672d7d5aa7f3fbbf4799396_T1_2024-07-12_23h18.59.667.csv,0.759054758727069,0.8,9.10817276271139,1,1.52715431300593,1,0,1.59522389214936,2,1,1,0.631458761816715,0.5,0.275371931129104,0.5,0.0244278145854419,0.2,0.675114854838709,0.886768386267231,0.777777777777778,0.918032786885246,-219.622932266656,0.0134529147982063,0.566176470588235,0.785714285714286,61,-240.14048286005,1
6672e7ec7590d5ff3bebe11c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6672e7ec7590d5ff3bebe11c_T1_2024-07-13_11h53.31.897.csv,0.952269055741975,0.8,5.76707756265409,1,2.63888784068167,1,0,2.15870803709748,2,1,1,0.60273260986551,0.5,0.122360097090674,0.5,0.0271816218774854,0.2,0.718400818247556,0.871554742870095,0.816666666666667,0.921259842519685,-232.114115541528,0.0078125,0.213592233009709,0.785714285714286,254,-257.027235781886,1
6674abe9b3d32372e68ecd74,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6674abe9b3d32372e68ecd74_T2_2024-07-22_22h02.24.147.csv,0.910044592092438,0.8,3.61102358673906,1,2.02790412470126,1,0,1.92912133380188,2,1,1,0.176674354367174,0.5,0.597778735934633,0.5,0.0910188108876533,0.2,0.500497819490597,0.761510285860166,0.608333333333333,0.854838709677419,-349.27229660345,0.199052132701422,0.27027027027027,0.62962962962963,124,-363.07326475323,1
6675b81a0a062036fb380a18,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6675b81a0a062036fb380a18_T1_2024-07-18_19h01.39.470.csv,0.666126765074062,0.8,2.81423190815879,1,4.27406264674861,1,0,3.70473250742004,2,1,1,0.61195801502985,0.5,0.8182719165709,0.5,0.174442793099761,0.2,0.533323921599175,0.678012906635294,0.655555555555556,0.796511627906977,-373.273967784323,0.0289256198347107,0.102564102564103,0.529411764705882,172,-388.332545077919,1
66761a7cef6f2c01681b6731,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66761a7cef6f2c01681b6731_T1_2024-07-13_10h43.44.018.csv,0.663360729214696,0.8,3.34361441978569,1,3.06807708248219,1,0,3.35719563842973,2,1,1,0.418803977281643,0.5,0.765552559005442,0.5,0.10603077789378999,0.2,0.516857532751107,0.708433207407005,0.616666666666667,0.818181818181818,-344.723927033296,0.0958904109589041,0.264285714285714,0.3,110,-358.713842662067,1
66772075fbaa1f2a37515c3c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66772075fbaa1f2a37515c3c_T1_2024-07-17_13h41.15.873.csv,0.761551351991033,0.8,3.87027941107447,1,2.89448611644215,1,0,3.25059200347196,2,1,1,0.277749103385209,0.5,0.709135011221022,0.5,0.0958592463075521,0.2,0.577697729958838,0.763017216558823,0.655555555555556,0.865497076023392,-324.649175482656,0.084070796460177,0.263157894736842,0.764705882352941,171,-338.85120323247,1
