id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_omega,prior_omega,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
565bff58c121fe0005fc390d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_565bff58c121fe0005fc390d_T1_2024-06-05_18h02.19.834.csv,0.624677052319033,0.8,17.7725861564476,1,4.19079991050576,1,0,3.26466331380079,2,1,1,0.248162275433421,0.2,0.090169092050408,0.5,0.0539710013859191,0.5,0.601512393000079,0.935224943485966,0.744444444444444,0.983606557377049,122,0.0657894736842105,0.290076335877863,0.791666666666667,122,-307.267981269819,1
56780a5a89319e0011644cb4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56780a5a89319e0011644cb4_T1_2024-05-18_13h28.25.633.csv,0.620914721149712,0.8,5.49025122738826,1,0.474296320957953,1,0,1.68708635808514,2,1,1,0.143895321802029,0.2,0.501572998833669,0.5,0.48362858712117,0.5,0.60371060959575,0.739922949181772,0.680555555555556,1,9,0.0423280423280423,0.611764705882353,0.6,9,-244.701298818625,1
567dd32b4f0ef30006dbb718,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_567dd32b4f0ef30006dbb718_T1_2024-05-08_18h14.49.126.csv,0.680481772941843,0.8,6.18088811727525,1,2.39960628058467,1,0,2.86476266032664,2,1,1,0.193037655221441,0.2,0.36357284765975,0.5,0.536235215984434,0.5,0.614891113448696,0.847956854844408,0.758333333333333,0.910828025477707,157,0.00790513833992095,0.283018867924528,0.741935483870968,157,-297.204337468484,1
5685850c333cbd000d4e042f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5685850c333cbd000d4e042f_T2_2024-06-12_11h23.31.372.csv,0.674996317104166,0.8,12.3257843598831,1,2.22978609684855,1,0,0.38996818038812,2,1,1,0.0929869286381454,0.2,0.184591773710364,0.5,0.136718908593312,0.5,0.645871616840387,0.905684670235209,0.738888888888889,0.957983193277311,119,0.0493827160493827,0.508620689655172,0.68,119,-270.961606683784,1
568d0641b5a2c2000cb657d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_568d0641b5a2c2000cb657d0_T2_2024-07-30_10h18.26.647.csv,0.695199209110799,0.8,11.5097204868017,1,2.35246270136427,1,0,0.728095694388283,2,1,1,0.135483845719518,0.2,0.148095155328347,0.5,0.0458732116916932,0.5,0.518386597743481,0.917068651937928,0.588888888888889,0.95959595959596,198,0.0493827160493827,0.241379310344828,0.595238095238095,198,-349.630502617904,1
5694e7b5e0c800000b5a3841,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5694e7b5e0c800000b5a3841_T1_2024-05-18_15h29.08.146.csv,0.652153204733077,0.8,15.6522163560356,1,3.23979399318008,1,0,3.5780306357383602,2,1,1,0.0638151672723953,0.2,0.131570519598616,0.5,0.0556661949013956,0.5,0.691481350391604,0.95121035708025,0.783333333333333,0.975609756097561,164,0.00869565217391304,0.48062015503876,0.756756756756757,164,-242.172709341421,1
56b72c28f2fc70000c32fb37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56b72c28f2fc70000c32fb37_T1_2024-05-18_23h22.33.370.csv,0.84855586851871,0.8,7.37828580538822,1,1.49021894135947,1,0,1.59555700159216,2,1,1,0.0594006781226422,0.2,0.304685740398928,0.5,0.112761413522265,0.5,0.571876595096631,0.924104881006327,0.677777777777778,0.944700460829493,217,0,0.3,0.888888888888889,217,-309.33876857053,1
56e225c2ec0fdd000641e72d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e225c2ec0fdd000641e72d_T2_2024-06-20_23h23.44.100.csv,0.777266719546813,0.8,6.28209156158346,1,1.18069505162853,1,0,2.26732299524952,2,1,1,0.501855089201577,0.2,0.547204626417282,0.5,0.476160008025912,0.5,0.51671790079903,0.857417873381596,0.644444444444444,0.919540229885057,87,0.0737327188940092,0.197183098591549,0.272727272727273,87,-333.631170454273,1
56e8bf5a870a8e000b4a8d6e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e8bf5a870a8e000b4a8d6e_T1_2024-04-04_13h13.34.155.csv,0.812313775938643,0.8,6.42745580534744,1,1.36289312971583,1,0,2.54917371286417,2,1,1,0.185672585214415,0.2,0.585374098873815,0.5,0.0635555046574488,0.5,0.49408297659753,0.871087124290136,0.6,0.902597402597403,154,0.00458715596330275,0.276595744680851,0.695652173913043,154,-354.862821763545,1
56ec9fa4f9ffc4000ac1941b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56ec9fa4f9ffc4000ac1941b_T2_2024-06-20_16h41.00.309.csv,0.790957226554399,0.8,6.83546750856359,1,2.21258740165281,1,0,2.93382759595874,2,1,1,0.0849386608704217,0.2,0.144236291662971,0.5,0.230899048371925,0.5,0.726378948264175,0.911932865241051,0.791666666666667,0.957528957528958,259,0.00387596899224806,0.108910891089109,0.767857142857143,259,-237.278724501223,1
