id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_omega,prior_omega,posterior_eta,prior_eta,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
60fbf61d2b955086ac1b1331,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fbf61d2b955086ac1b1331_T1_2024-05-07_11h05.31.606.csv,0.71069463992462,0.8,7.54272140799049,1,2.27843681964068,1,0,0.674289942276024,2,1,1,0.0241107691009727,0.2,0.0901729045367214,0.5,0.575668322660188,0.856703579436387,0.672222222222222,0.929577464788732,213,0.0619469026548673,0.481203007518797,0.878048780487805,213,-346.978736810813,1
60fd6618f9a377f54dcdf318,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fd6618f9a377f54dcdf318_T2_2024-06-20_11h31.51.834.csv,0.66926874588818,0.8,9.58576741684254,1,2.36851323463383,1,0,1.37767541669527,2,1,1,0.0978485945935772,0.2,0.103765081327989,0.5,0.533525021104307,0.867591809006086,0.669444444444444,0.935185185185185,108,0.0818965517241379,0.251968503937008,0.615384615384615,108,-336.144648817577,1
60fe8de5380ae67bf7370ac8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fe8de5380ae67bf7370ac8_T2_2024-07-19_22h44.28.279.csv,0.631616369059314,0.8,9.74854045639569,1,3.02362901517164,1,0,1.84313221868332,2,1,1,0.6038964875949,0.2,0.397633189198695,0.5,0.695685900370693,0.748041829794149,0.852777777777778,0.788461538461538,52,0.050761421319797,0.123456790123457,0.571428571428571,52,-246.996620875059,1
60ff2c3d915d23318b73ae8d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff2c3d915d23318b73ae8d_T2_2024-06-11_01h15.04.054.csv,0.734941539428514,0.8,5.43920348664022,1,1.42313296745441,1,0,1.50736247260457,2,1,1,0.227007168363625,0.2,0.602899994945808,0.5,0.520703572664102,0.825193412292337,0.625,0.894736842105263,95,0.108225108225108,0.234375,0.578947368421053,95,-337.220386241794,1
60ff7c8f4f066ccf6fe05587,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff7c8f4f066ccf6fe05587_T1_2024-04-19_15h06.00.686.csv,0.743315405363278,0.8,6.00018261447304,1,2.13750178813853,1,0,2.12003116852354,2,1,1,0.0500878096509613,0.2,0.0938902559702194,0.5,0.570191661204339,0.872682997855439,0.638888888888889,0.930555555555556,216,0.0491803278688525,0.278260869565217,0.761904761904762,216,-336.329466597676,1
610008383c0a128712403745,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610008383c0a128712403745_T1_2024-05-19_10h47.24.558.csv,0.707060689338759,0.8,11.4251685173969,1,2.04818235326226,1,0,1.10830279221023,2,1,1,0.350710523382007,0.2,0.143587049616416,0.5,0.53777095243026,0.952064521986977,0.652777777777778,0.983783783783784,185,0.0655021834061135,0.192307692307692,0.27027027027027,185,-322.127639351919,1
610038371297afd6f2db9323,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610038371297afd6f2db9323_T2_2024-06-10_13h30.28.144.csv,0.625183787131156,0.8,10.992141846252,1,5.19786522632118,1,0,1.24705702264776,2,1,1,0.0474575798823078,0.2,0.0404408651587766,0.5,0.625260437247144,0.859001152632364,0.711111111111111,0.939655172413793,232,0.0826446280991736,0.256410256410256,0.735849056603774,232,-320.401238146924,1
61006b0f1f3bfddb6b4c5d55,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61006b0f1f3bfddb6b4c5d55_T1_04_19_2024_12h35.39.850.csv,0.62986183012636,0.8,15.2706086316037,1,4.34448216415745,1,0,3.0162408764516,2,1,1,0.216098401845411,0.2,0.0359309163323697,0.5,0.531717555445209,0.953470417854293,0.6,0.985436893203884,206,0.036734693877551,0.368421052631579,0.733333333333333,206,-338.645593605848,1
6100ad3174a06d6fb34718ce,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6100ad3174a06d6fb34718ce_T1_2024-05-18_16h59.33.645.csv,0.50019045173276,0.8,3.06040481518645,1,9.82015623815004,1,0,2.1014114714175,2,1,1,0.162838479711056,0.2,0.70860537084086,0.5,0.599144266286023,0.635549086251286,0.730555555555556,0.71830985915493,142,0,0.568181818181818,0.861111111111111,142,-339.889341465993,1
6106e56a30bffe5aa77176ee,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6106e56a30bffe5aa77176ee_T1_2024-05-19_21h22.29.084.csv,0.801043256303615,0.8,3.73934940616699,1,2.74491075040168,1,0,1.58608773021764,2,1,1,0.251213188852859,0.2,0.168803952873298,0.5,0.732257499444984,0.748796963380111,0.844444444444444,0.833333333333333,306,0.0326530612244898,0.0263157894736842,0.901639344262295,306,-318.784789180554,1
610cd5f2b38b2d1bffe55477,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610cd5f2b38b2d1bffe55477_T2_2024-06-17_22h49.59.349.csv,0.742418264210535,0.8,7.79069061172226,1,1.64052807832491,1,0,3.37222925592941,2,1,1,0.0309032016188907,0.2,0.102500919833097,0.5,0.505409907128448,0.937759024691681,0.622222222222222,0.974025974025974,154,0.0688073394495413,0.312056737588652,0.780487804878049,154,-344.527175684598,1
611167ed8d09c1e0fdd862c2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_611167ed8d09c1e0fdd862c2_T2_2024-07-22_14h12.43.733.csv,0.651222250963934,0.8,11.818065464093,1,3.13531893647603,1,0,1.63245634321376,2,1,1,0.0750604185089191,0.2,0.0484905990317911,0.5,0.520380484125099,0.921369639232921,0.636111111111111,0.974358974358974,156,0.214953271028037,0.16551724137931,0.631578947368421,156,-347.475465111999,1
