id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
6644527fc7cb167a601cd5ac,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6644527fc7cb167a601cd5ac_T2_2024-06-14_13h58.39.787.csv,0.94418583938966,0.8,4.49048341269476,1,1.70093013821184,1,0,1.48261074343496,2,1,1,0.725502777237387,0.5,0.0823342177372209,0.5,0.233147190132644,0.5,0.0666848751840413,0.5,0.11702421314378,0.2,0.689867547264941,0.889891627432416,0.825,0.933098591549296,284,0.00873362445414847,0.176923076923077,0.948717948717949,284,-293.228171062437,1
6645517618b9f4db00e5ccc3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6645517618b9f4db00e5ccc3_T2_2024-06-10_12h19.12.125.csv,0.694053872985618,0.8,3.91984608667232,1,2.46132063910156,1,0,3.62298325014804,2,1,1,0.589656788411506,0.5,0.216732192496674,0.5,0.789623809921075,0.5,0.122294892135341,0.5,0.259086485197912,0.2,0.566839072507036,0.769116514297402,0.672222222222222,0.858536585365854,205,0.0454545454545455,0.256410256410256,0.871794871794872,205,-368.411249591093,1
664639dd4711fff56d77ada4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664639dd4711fff56d77ada4_T1_2024-05-18_12h07.48.791.csv,0.925172983639096,0.8,6.2833850434809,1,1.42580795988709,1,0,0.610081058226151,2,1,1,0.732308919323241,0.5,0.0467901483232588,0.5,0.466657979921173,0.5,0.116475687786836,0.5,0.093312385639877607,0.2,0.660641155031998,0.875267580651196,0.777777777777778,0.900709219858156,141,0.00427350427350427,0.568,0.970588235294118,141,-271.088586815596,1
66463a2c0a36377060b1910c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66463a2c0a36377060b1910c_T1_2024-05-18_12h10.14.474.csv,0.74266697151964,0.8,4.43519572891834,1,1.37801016698351,1,0,1.58992209715345,2,1,1,0.217630897032643,0.5,0.299478220667254,0.5,0.495401733274823,0.5,0.519130591760443,0.5,0.0724900682910015,0.2,0.417372669482368,0.822174683111132,0.538888888888889,0.926605504587156,109,0.232456140350877,0.435114503816794,0.583333333333333,109,-400.950717815303,1
664653e2c2e145ef7ecedd0d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664653e2c2e145ef7ecedd0d_T2_2024-07-19_20h35.38.200.csv,0.828892348640898,0.8,5.74879022588013,1,1.07713936869946,1,0,1.22715395782165,2,1,1,0.490214019921789,0.5,0.384808094158111,0.5,0.620317334143369,0.5,0.379469272193878,0.5,0.355584160560276,0.2,0.46174861135857,0.86771346250095,0.597222222222222,0.927272727272727,110,0.116822429906542,0.213793103448276,0.176470588235294,110,-366.914265214871,1
6646592895602daa1e66b648,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6646592895602daa1e66b648_T1_2024-05-18_12h26.32.813.csv,0.663534004609231,0.8,4.47800769318057,1,2.66974533007675,1,0,3.18616908300924,2,1,1,0.100867569398711,0.5,0.116561669381874,0.5,0.780783426306226,0.5,0.0493360571300822,0.5,0.325307520750003,0.2,0.603699380797008,0.804323832921207,0.688888888888889,0.92436974789916,238,0.0982905982905983,0.272,0.905660377358491,238,-362.432236921958,1
6647e0c35e49c207ba28fdb9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6647e0c35e49c207ba28fdb9_T2_2024-07-29_19h26.28.046.csv,0.564143468600907,0.8,5.2218118089176,1,6.23033689946117,1,0,2.5624071176539,2,1,1,0.623049881086795,0.5,0.108513589241002,0.5,0.816256839980382,0.5,0.0833651507575579,0.5,0.102064703740749,0.2,0.737253951958064,0.74093816539158,0.813888888888889,0.794520547945205,73,0.0995024875621891,0.531645569620253,0.761904761904762,73,-233.104910216135,1
6648becccd1bf5a6e253577b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6648becccd1bf5a6e253577b_T2_2024-06-27_10h37.19.507.csv,0.840052331813493,0.8,9.08390169864122,1,2.22041776610472,1,0,2.27339834899679,2,1,1,0.473621093023574,0.5,0.154842863230048,0.5,0.126776494959075,0.5,0.201672262257291,0.5,0.0350789401437221,0.2,0.820771442460841,0.952150048913696,0.891666666666667,0.978260869565217,230,0,0.347826086956522,0.810344827586207,230,-172.342672386747,1
6648e9264880fad56eebf485,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6648e9264880fad56eebf485_T2_2024-07-30_17h28.48.317.csv,0.913746803193804,0.8,7.68149263449596,1,0.78143124639855,1,0,2.46993941502355,2,1,1,0.584604374223845,0.5,0.327586428615303,0.5,0.510538753544167,0.5,0.327636800669461,0.5,0.40076749939568,0.2,0.569950007092981,0.991448632752652,0.686111111111111,1,73,0.0600858369098712,0.380952380952381,0.375,73,-285.373199619982,1
664a0cc1ee0b6791cd3c7b55,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664a0cc1ee0b6791cd3c7b55_T1_2024-07-18_05h37.34.593.csv,0.654266748808279,0.8,8.64125616392912,1,2.038458899962,1,0,1.6578022460719,2,1,1,0.390052108826746,0.5,0.287950192473277,0.5,0.63278766319089,0.5,0.290770165617823,0.5,0.292103469616924,0.2,0.649894567674239,0.817468404754927,0.758333333333333,0.847457627118644,59,0.0398230088495575,0.421052631578947,0.307692307692308,59,-256.878022369647,1
