id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
60f4a2d142c69dc1121b6dbf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f4a2d142c69dc1121b6dbf_T1_2024-05-07_22h44.39.225.csv,0.584630388953664,0.8,2.11748959796744,1,1,0,2.24682333382981,2,1.94456115204183,4,4,0.127602249378925,0.5,0.0916313541011498,0.5,0.131108954752298,0.5,0.5599903597218,0.2,1,0.612001625240341,0.936468883772503,0.736111111111111,0.966386554621849,119,0.025974025974026,0.375,0.814814814814815,119,-290.235073467184,3
60f6ce6de6cf393bcde0c14d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f6ce6de6cf393bcde0c14d_T1_2024-05-18_14h21.12.515.csv,0.201293524928218,0.8,0.895478423359555,1,1,0,1.22219542711369,2,6.82843358596391,4,4,0.078177133098462,0.5,0.139804112029051,0.5,0.5,0.5,0.525403089251806,0.2,1,0.561524600516659,NA,0.630555555555556,NA,0,0.238578680203046,0.388888888888889,NA,0,-262.819066265397,3
60f8cc430a3d06de34a78773,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f8cc430a3d06de34a78773_T2_2024-06-17_19h47.02.778.csv,0.244016793579733,0.8,0.7489968495266,1,1,0,0.670714344202555,2,6.97368174701202,4,4,0.170602646478076,0.5,0.0738616901278643,0.5,0.483459592645403,0.5,0.384196268727519,0.2,1,0.594207284074582,0.0858149262607968,0.713888888888889,0,1,0.211340206185567,0.654545454545455,NA,1,-254.56336482757,3
60fa0929b83c13a26cd1b8d7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fa0929b83c13a26cd1b8d7_T1_2024-07-14_16h37.26.024.csv,0.67871977042201,0.8,1.09950997757748,1,1,0,0.890860103382659,2,5.52553091643663,4,4,0.430745549148281,0.5,0.0959177672644339,0.5,0.186458867523337,0.5,0.47396537274191,0.2,1,0.797323513980522,0.865215226936806,0.883333333333333,0.954545454545455,22,0.0473933649289099,0.756756756756757,0.666666666666667,22,-163.742224172778,3
60fb024cbfd74cc251c6f9b0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fb024cbfd74cc251c6f9b0_T2_2024-06-12_22h01.59.537.csv,0.554212331762107,0.8,2.87511447275926,1,1,0,1.12337910169307,2,1.65966718468707,4,4,0.0492885843637087,0.5,0.0431456489311852,0.5,0.202640751801656,0.5,0.296980084297815,0.2,1,0.494768781094716,0.89305925262033,0.644444444444444,0.922413793103448,116,0.0675675675675676,0.401459854014599,0.538461538461538,116,-371.963069174075,3
60fbf61d2b955086ac1b1331,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fbf61d2b955086ac1b1331_T1_2024-05-07_11h05.31.606.csv,0.555647245078735,0.8,4.89261438202704,1,1,0,0.928486596023488,2,0.21713892057144,4,4,0.0606002428233532,0.5,0.0114957013800299,0.5,0.0845633875935828,0.5,0.315960866532353,0.2,1,0.645485095126002,0.909058771481499,0.791666666666667,0.934272300469484,213,0.0619469026548673,0.481203007518797,0.878048780487805,213,-329.033922709123,3
60fd6618f9a377f54dcdf318,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fd6618f9a377f54dcdf318_T2_2024-06-20_11h31.51.834.csv,0.571718185375082,0.8,2.15244914807323,1,1,0,1.2883071239954,2,1.40991840449941,4,4,0.118775210744229,0.5,0.123027598721295,0.5,0.18501010142855,0.5,0.487719306947253,0.2,1,0.545358208341069,0.867102348456008,0.683333333333333,0.953703703703704,108,0.0818965517241379,0.251968503937008,0.615384615384615,108,-337.383690738485,3
60fe8de5380ae67bf7370ac8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fe8de5380ae67bf7370ac8_T2_2024-07-19_22h44.28.279.csv,0.50250874352128,0.8,1.74839886892381,1,1,0,2.16601555655563,2,4.69132334306598,4,4,0.13686630597779,0.5,0.299957520041813,0.5,0.248469869430651,0.5,0.640604073600978,0.2,1,0.686026414030308,0.821414474407473,0.827777777777778,0.923076923076923,52,0.050761421319797,0.123456790123457,0.571428571428571,52,-245.075915792845,3
60ff2c3d915d23318b73ae8d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff2c3d915d23318b73ae8d_T2_2024-06-11_01h15.04.054.csv,0.589042385355668,0.8,1.53531803700034,1,1,0,1.16525741761292,2,1.72425825815195,4,4,0.234375346531641,0.5,0.226438719195775,0.5,0.319030809377696,0.5,0.258626921021872,0.2,1,0.541431810903443,0.824295039683318,0.65,0.905263157894737,95,0.108225108225108,0.234375,0.578947368421053,95,-324.11097337163,3
60ff7c8f4f066ccf6fe05587,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff7c8f4f066ccf6fe05587_T1_2024-04-19_15h06.00.686.csv,0.587755329082901,0.8,3.2709816033305,1,1,0,1.23658276999998,2,0.300218634501035,4,4,0.0563627417872337,0.5,0.0199947288415169,0.5,0.105076794467099,0.5,0.156256570841712,0.2,1,0.594192489735735,0.902673375926087,0.722222222222222,0.925925925925926,216,0.0491803278688525,0.278260869565217,0.761904761904762,216,-344.979606970345,3
610008383c0a128712403745,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610008383c0a128712403745_T1_2024-05-19_10h47.24.558.csv,0.604148047355132,0.8,2.64622997030736,1,1,0,1.11735742242547,2,1.76317328376504,4,4,0.0889777822312259,0.5,0.129604325672187,0.5,0.25478181844407,0.5,0.628388043835564,0.2,1,0.552745692077363,0.959527473703569,0.663888888888889,0.983783783783784,185,0.0655021834061135,0.192307692307692,0.27027027027027,185,-320.557747504571,3
610038371297afd6f2db9323,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610038371297afd6f2db9323_T2_2024-06-10_13h30.28.144.csv,0.533030550901501,0.8,5.28639947122901,1,1,0,0.899662158987802,2,0.365328433343713,4,4,0.0430706346764238,0.5,0.0455614111897841,0.5,0.112531019288068,0.5,0.49480952884999,0.2,1,0.63443604453087,0.884045067535235,0.736111111111111,0.922413793103448,232,0.0826446280991736,0.256410256410256,0.735849056603774,232,-326.914038463268,3
61006b0f1f3bfddb6b4c5d55,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61006b0f1f3bfddb6b4c5d55_T1_04_19_2024_12h35.39.850.csv,0.588661061759551,0.8,3.61090308071257,1,1,0,1.1305382337308,2,0.67105899507046,4,4,0.0929111493985447,0.5,0.0445948332138029,0.5,0.13175266352726,0.5,0.687262660401613,0.2,1,0.618662374265065,0.960082341644916,0.7,0.985436893203884,206,0.036734693877551,0.368421052631579,0.733333333333333,206,-298.288535481093,3
6100ad3174a06d6fb34718ce,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6100ad3174a06d6fb34718ce_T1_2024-05-18_16h59.33.645.csv,0.559645420638008,0.8,4.29243219407875,1,1,0,0.981444772128895,2,0.202366380901299,4,4,0.0938150179098528,0.5,0.0273705188560102,0.5,0.0897528424138617,0.5,0.608054504096159,0.2,1,0.685993940050181,0.8562518144213,0.772222222222222,0.915492957746479,142,0,0.568181818181818,0.861111111111111,142,-290.741958370761,3
6106e56a30bffe5aa77176ee,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6106e56a30bffe5aa77176ee_T1_2024-05-19_21h22.29.084.csv,0.604269207600277,0.8,1.82823809206875,1,1,0,1.07365811595043,2,0.313344543081687,4,4,0.0644089837823818,0.5,0.64127491245946,0.5,0.183152447697962,0.5,0.279196751386432,0.2,1,0.683293605499017,0.776998893856646,0.825,0.836601307189543,306,0.0326530612244898,0.0263157894736842,0.901639344262295,306,-345.181239373328,3
610cd5f2b38b2d1bffe55477,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610cd5f2b38b2d1bffe55477_T2_2024-06-17_22h49.59.349.csv,0.548456782326003,0.8,4.29163704928765,1,1,0,1.32577614639388,2,0.898759510594379,4,4,0.0638747843678632,0.5,0.0660872064952145,0.5,0.103163520553373,0.5,0.536550744798612,0.2,1,0.596043603074068,0.929644486222162,0.702777777777778,0.974025974025974,154,0.0688073394495413,0.312056737588652,0.780487804878049,154,-311.020741058573,3
611167ed8d09c1e0fdd862c2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_611167ed8d09c1e0fdd862c2_T2_2024-07-22_14h12.43.733.csv,0.560275604492567,0.8,3.66777263548198,1,1,0,1.0048251189952,2,1.55863959291717,4,4,0.0392571632692339,0.5,0.0719049191645359,0.5,0.118531173031376,0.5,0.432145050294924,0.2,1,0.508209733315581,0.924586036198422,0.633333333333333,0.974358974358974,156,0.214953271028037,0.16551724137931,0.631578947368421,156,-367.305668014254,3
