id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
6557ebf8541bd32382739c1a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6557ebf8541bd32382739c1a_T1_2024-07-20_17h38.55.264.csv,0.571841583961364,0.8,2.36451188803801,1,1,0,1.11797822097482,2,1.42507620012778,4,4,0.0966964361290889,0.5,0.516581187516247,0.2,0.133856604389523,0.2,0.366299606134835,0.2,1,0.466527276334451,0.826734860788279,0.588888888888889,0.9,110,0.0596330275229358,0.468085106382979,0.68,110,-378.830519155464,3
655a655f62fde845d4789149,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_655a655f62fde845d4789149_T2_2024-06-12_13h43.20.295.csv,0.564003675766123,0.8,3.05968008413586,1,1,0,1.44563230578891,2,1.09574708049468,4,4,0.0776289152258083,0.5,0.615776630849846,0.2,0.144647997886617,0.2,0.0808353844843608,0.2,1,0.44553382455221,0.901272247229339,0.541666666666667,0.966442953020134,149,0.174358974358974,0.0914634146341463,0.473684210526316,149,-387.377282534809,3
655be887bea58a8fa4cc9a48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_655be887bea58a8fa4cc9a48_T1_2024-07-16_04h54.58.139.csv,0.629418808761414,0.8,1.98126711014941,1,1,0,1.30664466129283,2,0.839528682843782,4,4,0.196828225890483,0.5,0.443935053276898,0.2,0.150810062697506,0.2,0.107874752333452,0.2,1,0.516292571067168,0.90726775012639,0.630555555555556,0.952941176470588,170,0.0680851063829787,0.112903225806452,0.864864864864865,170,-336.46392106291,3
655f8edb8b128e01321fbf88,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_655f8edb8b128e01321fbf88_T2_2024-06-27_10h37.34.906.csv,0.573620542435055,0.8,0.98824568778051,1,1,0,0.991332210789409,2,4.25979085726829,4,4,0.550560522026293,0.5,0.61726986850926,0.2,0.379554505906116,0.2,0.106445913184049,0.2,1,0.670194166913205,0.766439063055471,0.786111111111111,0.941176470588235,51,0.05,0.079136690647482,0.307692307692308,51,-245.002325124401,3
655fc6a4919a4ddb98818d10,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_655fc6a4919a4ddb98818d10_T1_2024-07-28_22h02.20.061.csv,0.701956538081554,0.8,3.32771867652213,1,1,0,0.775715782308399,2,12.116384381479,4,4,0.0275654438182067,0.5,0.0448142139058526,0.2,0.201653453753996,0.2,0.199023868336013,0.2,1,0.803375579825637,0.999997606546233,0.852777777777778,1,3,0.0321100917431193,0.872340425531915,0,3,-141.601884505107,3
65627c72163e4c5a24c985fc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65627c72163e4c5a24c985fc_T1_2024-05-07_09h24.27.777.csv,0.53356316429964,0.8,4.65072209092151,1,1,0,1.71918721380321,2,2.49998379856817,4,4,0.0458414684454131,0.5,0.522285491298712,0.2,0.21281068707705,0.2,0.196212139558489,0.2,1,0.718056370041102,0.984131287669714,0.791666666666667,1,33,0.0754716981132075,0.619047619047619,0.777777777777778,33,-203.154588686783,3
65634fb1ae9f62c99fa4ea1b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65634fb1ae9f62c99fa4ea1b_T1_2024-07-17_17h56.27.365.csv,0.551157142639274,0.8,4.06703329481606,1,1,0,2.22817364183553,2,0.677989401206373,4,4,0.0236294066999153,0.5,0.283506842344841,0.2,0.255980386461083,0.2,0.506007252292978,0.2,1,0.513070323656905,0.913432393712027,0.594444444444444,0.954081632653061,196,0.055045871559633,0.361702127659574,0.888888888888889,196,-362.893393646257,3
6565f2f48b9c168ae6c249bc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6565f2f48b9c168ae6c249bc_T1_2024-07-19_17h28.34.741.csv,0.643771619743076,0.8,0.955026559314476,1,1,0,2.45824123389126,2,8.34179786075053,4,4,0.0344436018452551,0.5,0.327050930949638,0.2,0.157703926655984,0.2,0.188974318534785,0.2,1,0.370059972361212,0.937917983929189,0.463888888888889,0.976190476190476,84,0.281914893617021,0.315789473684211,0.2,84,-406.445186045763,3
65674d4267c6b5f436246057,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65674d4267c6b5f436246057_T1_2024-07-15_21h09.02.803.csv,0.57702634911086,0.8,2.09761627408592,1,1,0,1.35407888531976,2,0.520901783722759,4,4,0.188946253332641,0.5,0.473418808262683,0.2,0.237426578784192,0.2,0.106533722117272,0.2,1,0.551668172249556,0.796357823577844,0.65,0.858024691358025,162,0.00423728813559322,0.260162601626016,0.8,162,-347.483221951062,3
656cbe939b8a5cc866d7ccd2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_656cbe939b8a5cc866d7ccd2_T1_2024-07-12_21h26.28.693.csv,0.627180402470759,0.8,2.55169500702177,1,1,0,1.32519227504243,2,1.020760903501,4,4,0.110470977362654,0.5,0.349959465379554,0.2,0.144318868179691,0.2,0.0475951269764087,0.2,1,0.58102815101871,0.907560664638482,0.716666666666667,0.936,125,0.0123456790123457,0.448275862068966,0.6,125,-303.701947492611,3
