id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
651c02cd725ed8394f32b100,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_651c02cd725ed8394f32b100_T1_2024-07-27_14h52.06.108.csv,0.592388922406018,0.8,2.82424549352872,1,1,0,1.24893259091947,2,0.476015623673487,4,4,0.295883947294886,0.5,0.140103845928676,0.5,0.524117815101272,0.5,0.147958382250291,0.5,0.641088915609725,0.2,0.438502511520649,0.2,0.12929575957522,0.2,1,0.766799745252657,0.944787169298119,0.875,0.963636363636364,220,0.0040650406504065,0.36283185840708,0.931818181818182,220,-212.440666213568,3
651c68265a8d5b5c6d589acf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_651c68265a8d5b5c6d589acf_T1_2024-04-19_15h32.48.230.csv,0.609347574249898,0.8,1.33476545078668,1,1,0,1.68603570922714,2,2.44455815964606,4,4,0.132030367600593,0.5,0.182123949620393,0.5,0.402960101070614,0.5,0.328073907898165,0.5,0.476112211249288,0.2,0.283547586916077,0.2,0.209225651170193,0.2,1,0.498481821489238,0.920232820843617,0.597222222222222,0.96078431372549,153,0.0775510204081633,0.175438596491228,0.307692307692308,153,-350.513901522577,3
651d6bb6247d06978a8cfc85,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_651d6bb6247d06978a8cfc85_T1_2024-05-30_11h33.30.922.csv,0.608834648383566,0.8,1.52290407198562,1,1,0,1.11615331153133,2,0.551475754010067,4,4,0.186751221026901,0.5,0.326815307057792,0.5,0.420510966168448,0.5,0.157892019066622,0.5,0.220081694567231,0.2,0.252805110149295,0.2,0.190948387976706,0.2,1,0.547756427190278,0.842150458392593,0.7,0.895833333333333,240,0.0491803278688525,0.147826086956522,0.681818181818182,240,-365.200595119013,3
6522a86994a5ce0d7bb9feba,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6522a86994a5ce0d7bb9feba_T2_2024-07-09_22h05.14.582.csv,0.596986719259385,0.8,1.37668908867451,1,1,0,1.58069854606274,2,4.53749963036489,4,4,0.13505999053882,0.5,0.411593165561521,0.5,0.339340844466337,0.5,0.329946567170472,0.5,0.509042608468294,0.2,0.345734958310398,0.2,0.189859454579018,0.2,1,0.58380942398058,0.892593640512983,0.7,0.949579831932773,119,0.0921052631578947,0.0534351145038168,0.0909090909090909,119,-303.150955807242,3
6522f7d19936291bdad7dc2a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6522f7d19936291bdad7dc2a_T1_2024-07-28_11h48.19.077.csv,0.807713355597411,0.8,0.441943493055217,1,1,0,0.852089555189644,2,2.68395211524341,4,4,0.612285306575945,0.5,0.237513877152406,0.5,0.655750615109379,0.5,0.496646408153489,0.5,0.104229452121573,0.2,0.171631757407904,0.2,0.0593495080560071,0.2,1,0.389876345278405,0.724791145877245,0.477777777777778,0.879120879120879,91,0.231884057971014,0.256578947368421,0.45,91,-419.338495347551,3
6526e6db8f0e2069023a4ba4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6526e6db8f0e2069023a4ba4_T1_2024-05-07_11h50.24.010.csv,0.261101508709037,0.8,0.722282316093074,1,1,0,1.4317774222037,2,8.71867688540921,4,4,0.545912040704647,0.5,0.446921652172872,0.5,0.5,0.5,0.502534874167936,0.5,0.580221417147736,0.2,0.2,0.2,0.198193215067926,0.2,1,0.790989222046793,0.0529078970679467,0.855555555555556,0,1,0.0330188679245283,0.258503401360544,0,1,-148.167189959875,3
652ab7948cb59f4c50c7972a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_652ab7948cb59f4c50c7972a_T1_2024-05-18_15h06.31.929.csv,0.582647958173216,0.8,0.882698106794237,1,1,0,2.10286638944858,2,12.9015898289114,4,4,0.0702258470182691,0.5,0.212576483134267,0.5,0.417029624407436,0.5,0.287082253200767,0.5,0.532028496342245,0.2,0.413961125712441,0.2,0.15756257865024,0.2,1,0.568530538401741,0.93368153153689,0.719444444444444,1,52,0.174311926605505,0.134751773049645,0.222222222222222,52,-302.214916182949,3
652d8a4cd08c6435db58fd9b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_652d8a4cd08c6435db58fd9b_T1_2024-05-18_11h24.02.494.csv,0.586617108762781,0.8,2.03837656073227,1,1,0,1.05506102997435,2,1.10799802807283,4,4,0.116804658843234,0.5,0.123085897027182,0.5,0.602627041490373,0.5,0.157756253683007,0.5,0.503371866669185,0.2,0.471439103463693,0.2,0.220109409560824,0.2,1,0.62815528004894,0.922424105112278,0.719444444444444,0.950207468879668,241,0.0909090909090909,0.136752136752137,0.722222222222222,241,-301.548863193714,3
652e86d6c622d50f8f92ce06,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_652e86d6c622d50f8f92ce06_T1_2024-05-18_14h32.41.803.csv,0.543903096544557,0.8,1.24591842876327,1,1,0,1.33335194520562,2,5.3298333505467,4,4,0.0391001434438044,0.5,0.0570609565499162,0.5,0.564527997275094,0.5,0.102054432377541,0.5,0.475702003672778,0.2,0.427752942964669,0.2,0.183771349382943,0.2,1,0.478587086967351,0.8272736751906,0.594444444444444,0.909090909090909,110,0.259803921568627,0.406451612903226,0.68,110,-389.076184972405,3
6531958a74d39ace86a60bd9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6531958a74d39ace86a60bd9_T1_2024-05-18_16h24.03.083.csv,0.529758434644296,0.8,1.22308569676326,1,1,0,1.09794269698761,2,9.43973111689888,4,4,0.400782117878952,0.5,0.135836639664536,0.5,0.5,0.5,0.506024169441617,0.5,0.205845286608853,0.2,0.2,0.2,0.195964803781415,0.2,1,0.908469557037479,0.653567067370495,0.955555555555556,1,1,0.00938967136150235,0.773972602739726,0,1,-72.6880284333632,3
