id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
664b31793e9619258b204011,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b31793e9619258b204011_T2_2024-07-11_08h19.45.850.csv,0.507618608973629,0.8,0.432310717081518,1,1,0,1.10212697158973,2,13.1162158698139,4,4,0.538747992159597,0.5,0.745483417850365,0.5,0.451983548156557,0.5,0.639461728220688,0.2,1,0.717846774265851,0.508441823685577,0.719444444444444,0.75,12,0.0394736842105263,0.152671755725191,0.333333333333333,12,-203.456388486631,3
664b3b0db7eb225f6d56922c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b3b0db7eb225f6d56922c_T1_2024-07-05_17h26.55.575.csv,0.891060413912959,0.8,0.307439996566609,1,1,0,0.868810414009535,2,41.7243907063192,4,4,0.0579014881139417,0.5,0.611158146828126,0.5,0.386533174458848,0.5,0.576338988427239,0.2,1,0.677363921263756,0.886397945361228,0.780555555555556,0.936936936936937,222,0.0454545454545455,0.230769230769231,0.775510204081633,222,-277.622710916002,3
664b4af989da4c25d181f27e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b4af989da4c25d181f27e_T1_2024-06-10_20h36.05.030.csv,0.837021262113551,0.8,0.380061902997832,1,1,0,1.20441155387309,2,21.7438766050298,4,4,0.0331465716259377,0.5,0.498684634870635,0.5,0.229042084693347,0.5,0.256112618396253,0.2,1,0.523269351813842,0.772081892984702,0.661111111111111,0.850220264317181,227,0.106194690265487,0.12781954887218,0.704545454545455,227,-403.083026461995,3
664b550820b57425a150d8e2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b550820b57425a150d8e2_T1_2024-07-03_20h53.22.257.csv,0.910940300765795,0.8,0.262091302577197,1,1,0,0.644770947864029,2,42.2644718367114,4,4,0.035211091422194,0.5,0.461253478023848,0.5,0.291342836278762,0.5,0.375406547780305,0.2,1,0.554781095418881,0.884432882591706,0.661111111111111,0.956284153005464,183,0.2,0.141791044776119,0.807692307692308,183,-347.01254620516,3
664b56924fe53a254403f774,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b56924fe53a254403f774_T1_2024-07-07_18h53.24.649.csv,0.878423987287433,0.8,0.235094406796547,1,1,0,1.84895626110902,2,29.1611238791625,4,4,0.102806276562568,0.5,0.68247646820023,0.5,0.211358853832197,0.5,0.507594060852969,0.2,1,0.449296879148692,0.609872209034475,0.583333333333333,0.714285714285714,126,0.142156862745098,0.167741935483871,0.757575757575758,126,-431.435286012167,3
664b66162c93f4cb8d9224a6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b66162c93f4cb8d9224a6_T1_2024-07-12_15h10.32.270.csv,0.817768532169697,0.8,0.293095554469431,1,1,0,1.48492924546687,2,19.8655564014776,4,4,0.755183214338609,0.5,0.469121265434773,0.5,0.418270144717471,0.5,0.24638146796752,0.2,1,0.765626209609109,0.636363459786554,0.830555555555556,0.888888888888889,27,0.00465116279069767,0.611111111111111,0.1,27,-179.049931138639,3
664bf2201abae3378784ee1a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664bf2201abae3378784ee1a_T2_2024-06-22_08h49.15.047.csv,0.931455849910599,0.8,0.970332566141937,1,1,0,1.27280639705507,2,10.8473062003743,4,4,0.0307229140861829,0.5,0.0766760790256336,0.5,0.153312627831601,0.5,0.377510134708249,0.2,1,0.543122752141522,0.929202198455897,0.636111111111111,0.967741935483871,155,0.149122807017544,0.389312977099237,0.84,155,-338.621091902513,3
664c3cfeeccf0399b4110f7d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664c3cfeeccf0399b4110f7d_T2_2024-07-05_21h17.28.285.csv,0.939147827788847,0.8,0.640526032726608,1,1,0,1.1437383029146,2,16.5869704571043,4,4,0.0818379587050525,0.5,0.24509585101544001,0.5,0.290639682695214,0.5,0.162173595472734,0.2,1,0.551624035578918,0.94238822872753,0.661111111111111,0.985401459854015,137,0.0468085106382979,0.225806451612903,0.740740740740741,137,-309.743373522155,3
664cf905de6ca38cfad9e5d4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664cf905de6ca38cfad9e5d4_T2_2024-07-19_13h21.12.589.csv,0.959696865744122,0.8,1.04781858508075,1,1,0,1.6962203798116,2,25.3130760692312,4,4,0.0492291092255095,0.5,0.165946363283123,0.5,0.248299476590129,0.5,0.37832599246833,0.2,1,0.803952324857701,0.982342541036465,0.869444444444444,1,181,0,0.355371900826446,0.765957446808511,181,-167.110991759835,3
664d0be31a585c224f0aa15d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664d0be31a585c224f0aa15d_T2_2024-07-26_17h04.40.494.csv,0.260950122624557,0.8,0.533178995335245,1,1,0,0.734100694124852,2,6.95750753148857,4,4,0.75008846205915,0.5,0.195781571942704,0.5,0.508450807955223,0.5,0.0299777166261155,0.2,1,0.712775864960989,0.320148017986145,0.836111111111111,0.25,4,0.0533980582524272,0.444444444444444,1,4,-210.674674920547,3
