id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
60079f45348bb62bdcd363ff,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60079f45348bb62bdcd363ff_T1_2024-05-18_11h39.19.706.csv,0.62644462361847,0.8,1.42553188793697,1,1,0,0.986743633576255,2,0.180347771080943,4,4,0.0192822390542278,0.5,0.0874447830412575,0.5,0.00563060321869422,0.2,1,0.433117787375368,0.653805295311504,0.616666666666667,0.673913043478261,276,0.132701421800948,0.0810810810810811,0.863636363636364,276,-544.796204145568,3
60147514665c424b4b812e7d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60147514665c424b4b812e7d_T2_2024-06-11_00h42.57.862.csv,0.931675296501138,0.8,2.00800856598719,1,1,0,0.892263082230595,2,6.76525733811152,4,4,0.038830465248885,0.5,0.135072765820352,0.5,0.462890133101111,0.2,1,0.70511915016148,0.893492582742251,0.816666666666667,0.961206896551724,232,0.00390625,0.155339805825243,0.765957446808511,232,-266.49749025097,3
60173ba4df028898aa20838a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60173ba4df028898aa20838a_T1_2024-07-13_23h04.53.419.csv,0.760613070714096,0.8,0.33462001085763,1,1,0,0.903778302464266,2,16.6112097554851,4,4,0.0584981941920747,0.5,0.51527151377231994,0.5,0.215460421389063,0.2,1,0.449105556944165,0.71789927985561,0.605555555555556,0.870588235294118,85,0.219178082191781,0.485714285714286,0.388888888888889,85,-391.503515828194,3
6018a5c0e1600b187ccb8693,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6018a5c0e1600b187ccb8693_T2_2024-06-12_11h51.22.982.csv,0.887034265549653,0.8,1.2145830635045,1,1,0,0.808445608958505,2,7.48004005700736,4,4,0.0776887524762399,0.5,0.336016041553614,0.5,0.584867514881368,0.2,1,0.628573045275646,0.816020808483039,0.736111111111111,0.885245901639344,122,0.0253164556962025,0.385245901639344,0.666666666666667,122,-289.590431185186,3
601a2908d4210b238f755fed,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_601a2908d4210b238f755fed_T2_2024-06-11_17h08.29.921.csv,0.89311383058761,0.8,0.9640237212834,1,1,0,1.30451362446816,2,9.84062142687912,4,4,0.0363435401772543,0.5,0.265050025897662,0.5,0.367802469697947,0.2,1,0.508748803067526,0.808243014304356,0.616666666666667,0.902439024390244,164,0.0582959641255605,0.183823529411765,0.58974358974359,164,-377.908448227339,3
601c6342141cd277e220c083,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_601c6342141cd277e220c083_T2_2024-07-26_09h24.40.353.csv,0.813947597077673,0.8,0.309002279598078,1,1,0,1.35711753138184,2,11.1805747909763,4,4,0.230064647790483,0.5,0.276956569272412,0.5,0.0403552479478111,0.2,1,0.463030990172219,0.747077977643667,0.55,0.907692307692308,65,0.325581395348837,0.340277777777778,0.3125,65,-371.390753143059,3
601ee216235cb139ff0a631f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_601ee216235cb139ff0a631f_T2_2024-07-15_01h11.43.580.csv,0.581058232711709,0.8,0.248967881754127,1,1,0,0.774492333162287,2,20.5298123916558,4,4,0.515211345424588,0.5,0.600236716477413,0.5,0.338699430394794,0.2,1,0.653117762346595,0.698241468163432,0.733333333333333,0.95,40,0.0333333333333333,0.38255033557047,0.454545454545455,40,-249.809674018739,3
6025b3681ff1521a3369dffe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6025b3681ff1521a3369dffe_T1_2024-05-19_12h14.24.212.csv,0.942346253731797,0.8,1.22486728821651,1,1,0,1.19118772238539,2,9.42673489734528,4,4,0.038454220758439,0.5,0.104864260917526,0.5,0.520495041911072,0.2,1,0.669116979586196,0.832722186271474,0.780555555555556,0.882113821138211,246,0.0509803921568627,0.153846153846154,0.931818181818182,246,-313.337810685501,3
602e763eef81ce9e57528e1e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_602e763eef81ce9e57528e1e_T2_2024-07-19_23h44.04.247.csv,0.231058674437848,0.8,2.54211039996624,1,1,0,0.940710836824924,2,3.83393401083632,4,4,0.0202181890906669,0.5,0.5,0.5,0.0287380092977737,0.2,1,0.551942384937811,NA,0.65,NA,0,0.222857142857143,0.429347826086957,NA,0,-270.00471380662,3
6032aa14166df72d4c8a331f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6032aa14166df72d4c8a331f_T2_2024-06-10_21h52.08.826.csv,0.677104431775556,0.8,1.41614243731864,1,1,0,0.970435491314319,2,3.64046401427771,4,4,0.198244760986563,0.5,0.370786818791679,0.5,0.56880234669939,0.2,1,0.530303146918169,0.662072018888719,0.597222222222222,0.837209302325581,86,0.125,0.141732283464567,0.0588235294117647,86,-342.913848593597,3
60370cc8e1feab5ce84685ef,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60370cc8e1feab5ce84685ef_T1_2024-05-21_13h35.57.958.csv,0.563905123208463,0.8,0.170625884287236,1,1,0,0.92963079299567,2,34.7210751724196,4,4,0.505490667720043,0.5,0.704553515628657,0.5,0.186333850948351,0.2,1,0.706657766164394,0.679407559299277,0.788888888888889,1,12,0.0297029702970297,0.522292993630573,0,12,-212.750349897943,3
603c92ad5ed1c29cf04476ca,1,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_603c92ad5ed1c29cf04476ca_T1_2024-05-07_12h40.31.951.csv,0.668620847008237,0.8,0.319358290777063,1,1,0,0.75866397736026,2,17.1950606725494,4,4,0.16403582769805,0.5,0.449760063309705,0.5,0.298305299738047,0.2,1,0.610359011106987,0.761177534579133,0.722222222222222,0.909090909090909,22,0.105263157894737,0.526666666666667,0.333333333333333,22,-270.579100827401,3
604011377e5b121dc3267a3e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_604011377e5b121dc3267a3e_T1_2024-05-07_10h18.16.195.csv,0.596587706490542,0.8,1.00127206136897,1,1,0,0.881770360340685,2,0.18404553597156,4,4,0.462052347545574,0.5,0.0941289162709673,0.5,0.658525268144586,0.2,1,0.409109921011778,0.494712430600315,0.438888888888889,0.485576923076923,208,0.363636363636364,0.0437158469945355,0.53125,208,-520.267994367218,3
6051443969acb1800712d081,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6051443969acb1800712d081_T1_2024-07-24_15h55.21.189.csv,0.925922251846592,0.8,2.41154968032587,1,1,0,1.15220093385021,2,6.40610569548923,4,4,0.0264604196561479,0.5,0.0917266453665522,0.5,0.490083802770197,0.2,1,0.718818688435632,0.932387286152099,0.794444444444444,0.982832618025751,233,0.102766798418972,0.245283018867925,0.862745098039216,233,-239.910161141539,3
6052961c99d0779f4f953050,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6052961c99d0779f4f953050_T1_2024-05-22_20h53.29.698.csv,0.874283083172134,0.8,2.22893078568726,1,1,0,1.5050059110278,2,7.15812861448787,4,4,0.0472194698017704,0.5,0.226383134671554,0.5,0.521109436599188,0.2,1,0.639455556833342,0.947039350810758,0.755555555555556,0.97345132743362806,113,0.0786026200873362,0.376923076923077,0.565217391304348,113,-264.260971146294,3
605de3af48d7a575adb95b09,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_605de3af48d7a575adb95b09_T1_2024-07-13_20h05.37.464.csv,0.936288521521594,0.8,0.533023089731974,1,1,0,2.73548573270586,2,22.364457569255,4,4,0.0191661197969691,0.5,0.111937878736379,0.5,0.28660583203272,0.2,1,0.539936048823649,0.862076900362677,0.652777777777778,0.943820224719101,178,0.180952380952381,0.241610738255034,0.814814814814815,178,-362.268957453545,3
606340ca7faac7025f31dd57,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_606340ca7faac7025f31dd57_T2_2024-07-29_00h12.53.486.csv,0.927776248471275,0.8,0.831845655831278,1,1,0,0.926247774039782,2,11.390693222983,4,4,0.0277768447921102,0.5,0.205161143465193,0.5,0.26486257115276,0.2,1,0.498032281607017,0.843080079535049,0.591666666666667,0.922619047619048,168,0.117117117117117,0.357664233576642,0.763157894736842,168,-378.998289530711,3
606a3cf263a18869ac8ee0ed,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_606a3cf263a18869ac8ee0ed_T2_2024-06-26_16h05.29.781.csv,0.232232370521863,0.8,2.48060653394769,1,1,0,1.46071748239015,2,3.76707301530881,4,4,0.0094063392861636,0.5,0.5,0.5,0.0262261768699706,0.2,1,0.514945246383107,NA,0.591666666666667,NA,0,0.449197860962567,0.337209302325581,NA,0,-290.251674442741,3
60774dd4c93ddbfb673deee1,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60774dd4c93ddbfb673deee1_T2_2024-07-16_13h59.35.745.csv,0.656093256491224,0.8,0.34476599435276,1,1,0,0.632878008731588,2,25.3798846869838,4,4,0.275566616052425,0.5,0.439084011616751,0.5,0.494187155530656,0.2,1,0.795600540241179,0.67394430902642,0.869444444444444,0.818181818181818,11,0.0142857142857143,0.758389261744966,1,11,-155.153722703006,3
607778a26ff3de83125f50c5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607778a26ff3de83125f50c5_T1_2024-05-07_22h11.51.376.csv,0.914986991031404,0.8,0.750981748713264,1,1,0,0.632556770004233,2,9.78123148137183,4,4,0.0454685826474743,0.5,0.282609509618906,0.5,0.447094762091187,0.2,1,0.558461949248656,0.776369249827775,0.680555555555556,0.850931677018634,161,0.0281124497991968,0.2,0.766666666666667,161,-357.095302583274,3
607cbf385d3202721e3f719f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607cbf385d3202721e3f719f_T2_2024-06-17_12h18.04.048.csv,0.831208170612341,0.8,0.602874196855193,1,1,0,1.12311882473089,2,11.4372296398882,4,4,0.158788048369668,0.5,0.449703820471796,0.5,0.343092370804099,0.2,1,0.636581581850244,0.849631598081578,0.755555555555556,0.975609756097561,41,0.100961538461538,0.43046357615894,0.285714285714286,41,-257.510459984605,3
607eafaf008af56a5a3ba462,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607eafaf008af56a5a3ba462_T1_2024-05-19_04h27.38.806.csv,0.607117477413069,0.8,0.40026439097976,1,1,0,1.29514240990105,2,9.85156959661055,4,4,0.65682108301014,0.5,0.785509887694897,0.5,0.634541422777905,0.2,1,0.616963245828531,0.710539151179444,0.619444444444444,0.952380952380952,21,0.0606060606060606,0.173913043478261,0.2,21,-265.083012744777,3
6091e1be3df7254e526f7168,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6091e1be3df7254e526f7168_T1_2024-05-18_14h25.21.349.csv,0.945211847473534,0.8,1.38914979384554,1,1,0,0.810073215630947,2,6.99456821921729,4,4,0.0316194122358411,0.5,0.0974080471160574,0.5,0.313210906678279,0.2,1,0.513883494843893,0.82163263881858,0.666666666666667,0.908163265306122,196,0.136363636363636,0.381294964028777,0.818181818181818,196,-391.311036699965,3
60a7eb63dab0406a75e79293,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60a7eb63dab0406a75e79293_T2_2024-06-25_02h23.12.374.csv,0.859729653138992,0.8,1.26244195973097,1,1,0,0.868775253250146,2,31.71414510097,4,4,0.0957490084827134,0.5,0.195954226366319,0.5,0.42793028031537,0.2,1,0.972027292150886,0.999891846460502,0.994444444444444,1,5,0,0.983050847457627,0.75,5,-36.5144938032248,3
60b49cb1dc5470789edd23fe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60b49cb1dc5470789edd23fe_T1_2024-05-07_11h21.21.601.csv,0.269447310051363,0.8,1.13583010163364,1,1,0,0.698202745160725,2,6.99193994436187,4,4,0.0142625277844486,0.5,0.544889505485142,0.5,0.0241107652175844,0.2,1,0.499143145107392,0.233825723924515,0.55,0.333333333333333,3,0.518324607329843,0.119047619047619,0.5,3,-308.853149224657,3
60be3a1699ecb058103a2292,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60be3a1699ecb058103a2292_T1_2024-04-12_11h35.00.614.csv,0.900796181271495,0.8,0.362587449300253,1,1,0,0.825073181244638,2,14.0471805248853,4,4,0.0470001290694384,0.5,0.255829004375064,0.5,0.15852976529674,0.2,1,0.409299283878078,0.708125758984787,0.522222222222222,0.858585858585859,99,0.168949771689498,0.535714285714286,0.769230769230769,99,-422.664948080759,3
60c6e4b6069d11620f91f6b7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60c6e4b6069d11620f91f6b7_T2_2024-07-14_12h35.33.132.csv,0.5825908067851,0.8,0.392916718578368,1,1,0,1.02564517869941,2,14.5080778964762,4,4,0.490750268090406,0.5,0.533694496308652,0.5,0.358428440332137,0.2,1,0.69306493444408,0.682194139974616,0.747222222222222,0.866666666666667,15,0.042654028436019,0.297297297297297,0.25,15,-214.137119739354,3
60caf58c38ce3e0f5a51f62b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60caf58c38ce3e0f5a51f62b_T1_2024-07-26_16h12.57.752.csv,0.923324263900472,0.8,1.10526786118046,1,1,0,1.03672668606069,2,11.3460643412441,4,4,0.0690024503856648,0.5,0.166122279282594,0.5,0.636550753368943,0.2,1,0.674755105196349,0.86617354692815,0.788888888888889,0.923076923076923,169,0.0228310502283105,0.385714285714286,0.772727272727273,169,-280.162595546657,3
60cd861b7d0e8d0ca014e272,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60cd861b7d0e8d0ca014e272_T2_2024-07-25_18h59.25.773.csv,0.863472245300793,0.8,0.327903170819934,1,1,0,1.15302770864324,2,9.09021003803411,4,4,0.57769499611662,0.5,0.619730304569937,0.5,0.285873869436272,0.2,1,0.526021022852929,0.665090882552351,0.580555555555556,0.795180722891566,83,0.0867579908675799,0.214285714285714,0.375,83,-343.05019608814,3
60cee4ec871f36088fe20ff3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60cee4ec871f36088fe20ff3_T2_2024-07-14_20h23.08.059.csv,0.727726281656068,0.8,0.350667058675019,1,1,0,1.37709788868989,2,37.3994104666557,4,4,0.348218674841288,0.5,0.39993201961981,0.5,0.282534582380959,0.2,1,0.872730687932893,0.809113706048405,0.905555555555556,1,5,0.0175438596491228,0.83206106870229,0,5,-96.257372490155,3
60d5c363dd49bcb80e528806,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60d5c363dd49bcb80e528806_T1_2024-05-19_18h03.00.904.csv,0.94525142963876,0.8,1.46231645268554,1,1,0,1.363551085079,2,9.69601606371501,4,4,0.0179359616917593,0.5,0.0419190062004023,0.5,0.301689902420627,0.2,1,0.783294565308469,0.8902156996817,0.883333333333333,0.925081433224756,307,0.0474308300395257,0.0188679245283019,0.948051948051948,307,-245.120833800607,3
60d9e874269237cc2a228006,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60d9e874269237cc2a228006_T2_2024-06-23_13h31.27.282.csv,0.919976399821941,0.8,1.34402841376967,1,1,0,1.0541705009056,2,8.4970416428011,4,4,0.0557193714955317,0.5,0.148564126046261,0.5,0.611104150118737,0.2,1,0.650212239724584,0.83614528117186,0.788888888888889,0.892045454545455,176,0.0297872340425532,0.193548387096774,0.771428571428571,176,-306.563847712229,3
60e36e6ecb9f00e7b4dab92e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e36e6ecb9f00e7b4dab92e_T2_2024-06-21_10h31.15.507.csv,0.751880230620733,0.8,4.1512141830614,1,1,0,1.12909936248477,2,5.61847303036871,4,4,0.0253196682811421,0.5,0.109624825748672,0.5,0.39165312618911,0.2,1,0.736872839786777,0.963470408113503,0.830555555555556,0.983783783783784,185,0.0711462450592885,0.311320754716981,0.678571428571429,185,-214.576371964386,3
60e792f25e9ab875f9605cf5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e792f25e9ab875f9605cf5_T2_2024-06-10_18h54.37.405.csv,0.75099055669658,0.8,0.232542983302426,1,1,0,1.43929650366017,2,23.0680805129697,4,4,0.295391283913877,0.5,0.420781419523017,0.5,0.235673905154583,0.2,1,0.635748111579198,0.655468985663178,0.733333333333333,0.729166666666667,48,0.0328638497652582,0.445205479452055,0.818181818181818,48,-268.199137456499,3
60e8b06bfb1c78d450ae9f79,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e8b06bfb1c78d450ae9f79_T1_2024-05-19_06h02.04.800.csv,0.528160908375153,0.8,0.358833281488724,1,1,0,0.983656342090759,2,10.379428620399,4,4,0.706732942318879,0.5,0.593955445898308,0.5,0.69029595749996,0.2,1,0.612364801882826,0.626900128263098,0.608333333333333,0.714285714285714,28,0.04,0.144654088050314,0.6,28,-272.733593704384,3
60ef2700e476748689a999f7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ef2700e476748689a999f7_T1_2024-05-20_07h52.50.011.csv,0.911974682789406,0.8,0.35708564821673,1,1,0,0.782471073177732,2,21.5189914786,4,4,0.0508341111076952,0.5,0.301553665298835,0.5,0.601689582852515,0.2,1,0.612319591150061,0.731927033274305,0.736111111111111,0.83625730994152,171,0.0506329113924051,0.418032786885246,0.736842105263158,171,-345.244976439527,3
60f19b1807eb96e727acb757,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f19b1807eb96e727acb757_T1_2024-07-25_09h03.57.807.csv,0.864952621515104,0.8,1.62498552732717,1,1,0,1.39254020986497,2,6.41419818329732,4,4,0.0428447100373628,0.5,0.141781335231796,0.5,0.196249220728602,0.2,1,0.51179103871625,0.865875111208691,0.608333333333333,0.940789473684211,152,0.0779220779220779,0.2890625,0.545454545454545,152,-358.632802966496,3
60f4a2d142c69dc1121b6dbf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f4a2d142c69dc1121b6dbf_T1_2024-05-07_22h44.39.225.csv,0.887874588436992,0.8,0.827233829768375,1,1,0,0.696931532970254,2,10.892531241509401,4,4,0.0924018704448829,0.5,0.250585452021218,0.5,0.538798702971336,0.2,1,0.607716195830833,0.819824240909653,0.691666666666667,0.92436974789916,119,0.025974025974026,0.375,0.814814814814815,119,-300.721053458962,3
60f6ce6de6cf393bcde0c14d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f6ce6de6cf393bcde0c14d_T1_2024-05-18_14h21.12.515.csv,0.136549315462115,0.8,0.169088616218307,1,1,0,0.695442046912667,2,16.3459768135305,4,4,0.397494639172433,0.5,0.5,0.5,0.0341811469517711,0.2,1,0.517285309911959,NA,0.636111111111111,NA,0,0.238578680203046,0.388888888888889,NA,0,-319.770581071831,3
60f8cc430a3d06de34a78773,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f8cc430a3d06de34a78773_T2_2024-06-17_19h47.02.778.csv,0.324858471307322,0.8,1.20310848926693,1,1,0,0.560621000094289,2,8.1106524766691,4,4,0.0285524520621567,0.5,0.374018435996277,0.5,0.0259117519228092,0.2,1,0.570001670687357,0.0839770242622036,0.675,0,1,0.211340206185567,0.654545454545455,NA,1,-269.726938792752,3
60fa0929b83c13a26cd1b8d7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fa0929b83c13a26cd1b8d7_T1_2024-07-14_16h37.26.024.csv,0.722053630984708,0.8,0.381536840429382,1,1,0,0.638506328078743,2,22.5135425896585,4,4,0.241026224420773,0.5,0.387892298909973,0.5,0.310727324205185,0.2,1,0.801066699531343,0.626222308533703,0.875,0.772727272727273,22,0.0473933649289099,0.756756756756757,0.666666666666667,22,-161.486901811854,3
60fb024cbfd74cc251c6f9b0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fb024cbfd74cc251c6f9b0_T2_2024-06-12_22h01.59.537.csv,0.854462068726837,0.8,1.0767852417182,1,1,0,0.985525237168163,2,8.60435600385974,4,4,0.0369405394459827,0.5,0.277848676717182,0.5,0.321218725401409,0.2,1,0.478170379056154,0.83501458594406,0.619444444444444,0.913793103448276,116,0.0675675675675676,0.401459854014599,0.538461538461538,116,-374.389831177387,3
60fbf61d2b955086ac1b1331,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fbf61d2b955086ac1b1331_T1_2024-05-07_11h05.31.606.csv,0.951350773319755,0.8,1.18460630088718,1,1,0,0.975501037346907,2,11.5286037126075,4,4,0.0275385588516528,0.5,0.111759608808286,0.5,0.355749568235406,0.2,1,0.684371383632594,0.898885048925445,0.797222222222222,0.924882629107981,213,0.0619469026548673,0.481203007518797,0.878048780487805,213,-278.118372112038,3
60fd6618f9a377f54dcdf318,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fd6618f9a377f54dcdf318_T2_2024-06-20_11h31.51.834.csv,0.904366381563197,0.8,0.965502628249644,1,1,0,1.50418405104318,2,8.5702344829293,4,4,0.058598416218079,0.5,0.169378652748584,0.5,0.423846501717604,0.2,1,0.563840122122844,0.806875923063958,0.711111111111111,0.907407407407407,108,0.0818965517241379,0.251968503937008,0.615384615384615,108,-331.314944635654,3
60fe8de5380ae67bf7370ac8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fe8de5380ae67bf7370ac8_T2_2024-07-19_22h44.28.279.csv,0.648263363438388,0.8,0.558306516299312,1,1,0,0.850312107293581,2,7.12932522615931,4,4,0.561035343866991,0.5,0.566449482271374,0.5,0.770005079985236,0.2,1,0.564175206684885,0.709248182268442,0.577777777777778,0.865384615384615,52,0.050761421319797,0.123456790123457,0.571428571428571,52,-307.730736159618,3
60ff2c3d915d23318b73ae8d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff2c3d915d23318b73ae8d_T2_2024-06-11_01h15.04.054.csv,0.866428537910741,0.8,0.59350841698525,1,1,0,1.94903859213471,2,7.58387533253517,4,4,0.217348940333327,0.5,0.370547925465659,0.5,0.188174013623546,0.2,1,0.538534418136488,0.768199761071959,0.605555555555556,0.873684210526316,95,0.108225108225108,0.234375,0.578947368421053,95,-328.680891114396,3
60ff7c8f4f066ccf6fe05587,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff7c8f4f066ccf6fe05587_T1_2024-04-19_15h06.00.686.csv,0.941790020137511,0.8,1.39395819614531,1,1,0,0.883302342322172,2,8.75074934348656,4,4,0.0346009112216628,0.5,0.119933441501113,0.5,0.660138083477726,0.2,1,0.680967970759844,0.863152570847188,0.786111111111111,0.898148148148148,216,0.0491803278688525,0.278260869565217,0.761904761904762,216,-290.048795556378,3
610008383c0a128712403745,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610008383c0a128712403745_T1_2024-05-19_10h47.24.558.csv,0.848461526533319,0.8,1.79021727223167,1,1,0,1.98371044876004,2,6.55756857886475,4,4,0.0447016372496414,0.5,0.20630551139182,0.5,0.450002207388779,0.2,1,0.566587696559752,0.854972894596547,0.677777777777778,0.908108108108108,185,0.0655021834061135,0.192307692307692,0.27027027027027,185,-334.800805205932,3
610038371297afd6f2db9323,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610038371297afd6f2db9323_T2_2024-06-10_13h30.28.144.csv,0.913605016316047,0.8,1.611378603537,1,1,0,1.06525049073228,2,9.10086219681526,4,4,0.0169576445560739,0.5,0.131862198156927,0.5,0.397908417805702,0.2,1,0.656377836960466,0.875534432905091,0.738888888888889,0.922413793103448,232,0.0826446280991736,0.256410256410256,0.735849056603774,232,-301.315763878496,3
61006b0f1f3bfddb6b4c5d55,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61006b0f1f3bfddb6b4c5d55_T1_04_19_2024_12h35.39.850.csv,0.925663893538218,0.8,0.922042570713839,1,1,0,1.44466909603305,2,12.4765264650738,4,4,0.0391370782280355,0.5,0.184612971108964,0.5,0.51537516093459,0.2,1,0.62462644194014,0.870240726748893,0.719444444444444,0.91747572815534,206,0.036734693877551,0.368421052631579,0.733333333333333,206,-306.247345132689,3
6100ad3174a06d6fb34718ce,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6100ad3174a06d6fb34718ce_T1_2024-05-18_16h59.33.645.csv,0.93423595133854,0.8,0.885253438237099,1,1,0,0.387753432559072,2,13.8890356725017,4,4,0.0546713727267432,0.5,0.179684286185682,0.5,0.670173756391472,0.2,1,0.786503875754542,0.866538906518659,0.861111111111111,0.915492957746479,142,0,0.568181818181818,0.861111111111111,142,-207.982530432187,3
6106e56a30bffe5aa77176ee,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6106e56a30bffe5aa77176ee_T1_2024-05-19_21h22.29.084.csv,0.963364647585765,0.8,1.27322791767078,1,1,0,1.06898381921374,2,0.545467644454171,4,4,0.0474560353652949,0.5,0.0113272342659615,0.5,0.0523558606890638,0.2,1,0.587549942010736,0.778281283428281,0.85,0.833333333333333,306,0.0326530612244898,0.0263157894736842,0.901639344262295,306,-432.830072557548,3
610cd5f2b38b2d1bffe55477,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610cd5f2b38b2d1bffe55477_T2_2024-06-17_22h49.59.349.csv,0.895586867547224,0.8,2.11604995093682,1,1,0,0.988519875611254,2,6.72898033563276,4,4,0.0443678240274938,0.5,0.0937223263537792,0.5,0.462979905210388,0.2,1,0.642186847481485,0.915249791982082,0.744444444444444,0.967532467532468,154,0.0688073394495413,0.312056737588652,0.780487804878049,154,-278.558336465098,3
611167ed8d09c1e0fdd862c2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_611167ed8d09c1e0fdd862c2_T2_2024-07-22_14h12.43.733.csv,0.86651519706868,0.8,1.3320919763416,1,1,0,1.50344895123341,2,9.69160689401479,4,4,0.0239836244313718,0.5,0.107768336617352,0.5,0.199637969770531,0.2,1,0.520854107588678,0.909462948496764,0.663888888888889,0.967948717948718,156,0.214953271028037,0.16551724137931,0.631578947368421,156,-351.084694150639,3
611622ddd8be1ac51298cb89,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_611622ddd8be1ac51298cb89_T2_2024-06-20_14h13.17.029.csv,0.771596329719702,0.8,2.16505275619452,1,1,0,1.08282949775198,2,30.2938515594133,4,4,0.15749694071149,0.5,0.5,0.5,0.32737490985555,0.2,1,0.982148208539885,NA,1,NA,0,0,1,NA,0,-21.1026055147842,3
61183fc3800e4a722426bc6a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61183fc3800e4a722426bc6a_T2_2024-07-29_01h37.40.019.csv,0.927360452071136,0.8,1.67259033863638,1,1,0,1.10406563962255,2,8.33348893703098,4,4,0.0320120997978973,0.5,0.101802970690754,0.5,0.400476640500283,0.2,1,0.679839352569019,0.94792458785782,0.769444444444444,0.967441860465116,215,0.0854700854700855,0.224,0.863636363636364,215,-253.882261086265,3
