id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
65df45b4b6c4eeb9240e1603,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65df45b4b6c4eeb9240e1603_T1_2024-05-07_10h32.01.630.csv,0.844365066977556,0.8,1.45019252036372,1,1,0,1.21260417538568,2,0.866651770654098,4,4,0.0357759672942887,0.5,0.0176264338697735,0.2,1,0.520934136290717,0.923374236222951,0.688888888888889,0.956175298804781,251,0.0897435897435897,0.056,0.80952380952381,251,-368.267143731926,3
65e2cb31fb9eabd44a2febbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e2cb31fb9eabd44a2febbb_T2_2024-07-14_20h55.17.504.csv,0.930387750976753,0.8,2.24427880582226,1,1,0,1.37817402466636,2,7.37113494445563,4,4,0.0204754051630358,0.5,0.425120620623986,0.2,1,0.980406216759654,0.963003405773233,1,0.977777777777778,360,0,0,1,360,-83.1263395299898,3
65e33239b5fa3ca93950aa67,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e33239b5fa3ca93950aa67_T2_2024-06-21_07h35.07.069.csv,0.327517389602289,0.8,0.882387952734245,1,1,0,1.52236349224258,2,14.6816948516523,4,4,0.0197458136338749,0.5,0.0648986997929823,0.2,1,0.672922833884654,0.69356175260172,0.758333333333333,1,1,0.175609756097561,0.590909090909091,NA,1,-217.737390095747,3
65e36d287b3844081e1f9613,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e36d287b3844081e1f9613_T1_2024-07-20_14h46.17.498.csv,0.944045062421901,0.8,1.66000616368016,1,1,0,0.995595917527434,2,6.23477050054916,4,4,0.0157323339442008,0.5,0.439660951436132,0.2,1,0.879140412084344,0.736453489981749,0.961111111111111,0.813753581661891,349,0,0.02,0.985074626865672,349,-278.740716064865,3
65e3c99ff63caa042aac8883,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e3c99ff63caa042aac8883_T1_2024-05-21_18h48.26.475.csv,0.651465126125949,0.8,2.61292649926805,1,1,0,1.24204054245675,2,1.55611465140012,4,4,0.125634624483881,0.5,0.0166342023984273,0.2,1,0.585785109645952,0.954069371865687,0.669444444444444,0.984251968503937,127,0.052,0.321100917431193,0.551724137931034,127,-284.716155298425,3
65e5a88bbbf79d273413f88a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e5a88bbbf79d273413f88a_T1_2024-05-07_17h49.08.888.csv,0.898494186613472,0.8,1.76263434240446,1,1,0,0.867620506146984,2,7.23224681709317,4,4,0.0942355074071973,0.5,0.516550324204617,0.2,1,0.745662749829258,0.908471180237196,0.833333333333333,0.982758620689655,116,0.00434782608695652,0.62015503875969,0.8,116,-202.025784011655,3
65e686420ea25196de9139d5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e686420ea25196de9139d5_T1_2024-06-20_15h44.29.862.csv,0.916163013456202,0.8,1.59320113676012,1,1,0,0.909565867781001,2,6.72828588189317,4,4,0.0418333233576325,0.5,0.464823844409074,0.2,1,0.710328881466223,0.831985622665067,0.808333333333333,0.904761904761905,231,0.0282258064516129,0.198198198198198,0.96078431372549,231,-287.637865510091,3
65e6a469e82dc3feeeda4433,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e6a469e82dc3feeeda4433_T1_2024-07-24_14h01.03.974.csv,0.857841353261078,0.8,0.266809401550196,1,1,0,0.61715263615802,2,12.6902309029097,4,4,0.489495155834312,0.5,0.293339524861225,0.2,1,0.546778828357481,0.691008899370753,0.613888888888889,0.923076923076923,65,0.0720720720720721,0.218978102189781,0.6,65,-324.853890019096,3
65e84adb6f06957a658f1f25,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e84adb6f06957a658f1f25_T1_2024-05-21_11h41.38.250.csv,0.711271124110135,0.8,0.107891035995744,1,1,0,0.623688679322093,2,15.5004556849249,4,4,0.756781495785112,0.5,0.236938225823004,0.2,1,0.414371878328872,0.579186594194049,0.511111111111111,0.818181818181818,33,0.229946524064171,0.377906976744186,0,33,-390.424503603577,3
65ea312e53c37b2a17c138f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ea312e53c37b2a17c138f9_T2_2024-06-13_20h07.16.822.csv,0.92173697356492,0.8,1.19283606507516,1,1,0,1.34013505572984,2,9.80566856920666,4,4,0.0395977453357131,0.5,0.250019082032789,0.2,1,0.668048501042773,0.876545314257725,0.788888888888889,0.934782608695652,138,0.0180995475113122,0.391304347826087,0.785714285714286,138,-264.918439580834,3
65ea679d293a5eb3dddd5ffc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ea679d293a5eb3dddd5ffc_T2_2024-06-06_18h06.40.083.csv,0.893235328385703,0.8,0.894847766518417,1,1,0,1.37357131443043,2,3.11029897138677,4,4,0.0470608674858022,0.5,0.0458841780412059,0.2,1,0.412967985374087,0.836449504625935,0.513888888888889,0.909574468085106,188,0.205607476635514,0.179310344827586,0.574468085106383,188,-429.171885337737,3
65ea6d657bbd3689a87a1de6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ea6d657bbd3689a87a1de6_T1_2024-06-07_08h17.17.996.csv,0.914729352414771,0.8,1.60069704369204,1,1,0,0.763034688120413,2,4.78184745476701,4,4,0.0527088065022163,0.5,0.20927057961202,0.2,1,0.511173397073947,0.809021839861457,0.627777777777778,0.908536585365854,164,0.0714285714285714,0.289256198347107,0.742857142857143,164,-371.264954617784,3
65eb230ebabf00edfeb036e6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65eb230ebabf00edfeb036e6_T1_2024-05-18_21h56.49.077.csv,0.320591558909723,0.8,1.09241595990619,1,1,0,1.02750256693293,2,8.21362396842735,4,4,0.0171284319201332,0.5,0.0188140797784006,0.2,1,0.52083498056978506,0.0430761346123111,0.613888888888889,0,1,0.218579234972678,0.511363636363636,0,1,-292.582483389551,3
65ef7e2a7204e54dcdbc3f66,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ef7e2a7204e54dcdbc3f66_T2_2024-06-10_10h12.57.276.csv,0.906512493145237,0.8,0.21728751083451,1,1,0,0.799782712535302,2,21.862592560932,4,4,0.636455034674102,0.5,0.400438781424916,0.2,1,0.676721309633329,0.724544163976132,0.738888888888889,0.96,25,0.0377358490566038,0.45578231292517,0,25,-233.843538123361,3
65f03cac071873738667ccbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65f03cac071873738667ccbb_T1_2024-06-07_06h55.22.858.csv,0.900081294016986,0.8,1.37132004682807,1,1,0,1.41590371842403,2,7.72430865909297,4,4,0.0421168146446782,0.5,0.48990037877847,0.2,1,0.561451316550958,0.891229976726104,0.636111111111111,0.947058823529412,170,0.209090909090909,0.287769784172662,0.742857142857143,170,-329.380727871961,3
65f0405b36b8d4bfa1eb9637,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65f0405b36b8d4bfa1eb9637_T2_2024-06-11_17h14.57.131.csv,0.766343427778886,0.8,0.239989490803174,1,1,0,0.662137456511896,2,17.3451525833552,4,4,0.636664111482261,0.5,0.365669599832636,0.2,1,0.634674676387709,0.641334413389529,0.697222222222222,0.807017543859649,57,0.0273972602739726,0.357142857142857,0.416666666666667,57,-272.448405201044,3
65f0677c96375d7ff6595772,1,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65f0677c96375d7ff6595772_T1_2024-06-05_11h05.17.853.csv,0.92817377000688,0.8,1.32058917696329,1,1,0,0.845795758957073,2,10.1419982987464,4,4,0.050682805551408,0.5,0.679567592406467,0.2,1,0.77249442502746,0.879352060178612,0.830555555555556,0.928888888888889,225,0.0135135135135135,0.357664233576642,0.96969696969697,225,-219.862626448195,3
