subject,model_1_connected,model_1_disconnected,model_2_connected,model_2_disconnected,model_3_connected,model_3_disconnected,model_4_connected,model_4_disconnected,model_5_connected,model_5_disconnected,model_6_connected,model_6_disconnected,model_7_connected,model_7_disconnected,model_8_connected,model_8_disconnected,model_9_connected,model_9_disconnected,model_10_connected,model_10_disconnected,idx_1,idx_2,idx_3,idx_4,idx_5,idx_6,idx_7,idx_8,idx_9,idx_10
659b6f2675eef229eb252803,-465.649635659234,-465.674597292672,-465.633710478049,-465.657721725634,-465.6362461499,-465.658698845774,-465.531061778724,-465.553241195562,-412.652564595366,-412.316955218631,-424.412160653312,-422.05045586941,-465.616612745,-465.640013971418,-465.620036952909,-465.643548546418,-465.619838018458,-465.643376582719,-465.585653225581,-465.606520211463,-307.129085,-311.179355,-310.882291,-311.131425,-296.064156,-303.805604,-314.256119,-314.789758,-313.099294,-312.586553
659cc63ff59c72a20e2b7688,-486.123154150353,-486.024671846783,-486.124029615848,-486.026388802799,-485.731382909446,-485.630065526509,-485.151064627867,-485.044449438765,-474.79605397265,-474.769758115139,-445.149674191285,-447.290207105115,-486.120784821636,-486.022790987517,-486.120906272329,-486.023018697504,-486.12080472013,-486.02243033567,-485.732218995002,-485.631018841729,-394.006315,-396.43199,-393.826688,-386.655346,-383.041165,-384.471175,-398.928918,-397.348232,-398.793246,-395.844823
659e3309ae35db2b1664bf89,-601.627421268403,-601.391823331519,-601.627666245964,-601.393921038479,-601.2147453928,-600.986311694478,-601.604180765829,-601.368986974475,-600.638802471827,-600.319841763893,-324.059293734887,-329.31218365853,-601.622697967071,-601.387784364341,-601.623108572215,-601.388462701159,-601.623111459307,-601.387687356885,-601.214062190475,-600.985343162477,-569.296417,-537.803402,-333.846211,-336.688908,-338.346908,-334.664164,-530.54085,-525.447829,-530.472518,-333.084792
659ff88e8fa0b4623885a335,-558.758434108454,-558.390834724877,-558.753895087055,-558.385892858029,-558.476345125805,-558.127523083156,-558.839181675685,-558.475520828329,-557.208139235676,-556.747756822205,-375.880202184374,-382.290306603024,-558.752120626759,-558.381796676509,-558.752156145,-558.382194877156,-558.752108187869,-558.381778264719,-558.476034376917,-558.12707764136,-512.466142,-491.657465,-389.445328,-394.514199,-397.791449,-381.154889,-490.086022,-490.317997,-489.948234,-384.303823
65a5a87fe936f1776eb3510a,-427.481890322166,-427.492831019129,-427.48262096255,-427.493419288791,-427.236504367984,-427.249251205266,-427.2939242619,-427.304677457108,-392.445847356859,-392.445616978148,-427.283881968134,-427.294900864246,-427.483166336643,-427.494063318754,-427.483085357732,-427.493985708547,-427.482851366791,-427.493648953958,-427.237197527499,-427.249928311524,-395.296167,-377.249691,-368.791648,-365.278079,-351.957136,-364.148182,-376.323171,-376.350394,-377.908162,-368.802854
65a6b5545eb21fadd5a5c81b,-511.270783879377,-511.181566190497,-511.27453055285,-511.185687470373,-511.159491986465,-511.06964166862,-508.216008225615,-508.164239415344,-494.211494649582,-494.20708043931,-393.791890005243,-392.027045339859,-511.27501776265,-511.186462745555,-511.2749814865,-511.186379186261,-511.274609113899,-511.185829714233,-511.158779443178,-511.069471119916,-386.256896,-384.43807,-361.480503,-359.759568,-355.344756,-357.319946,-384.628239,-384.405064,-383.949827,-359.968276
65a705f6ddbf9042d8d529bb,-471.910459268349,-471.850911916726,-471.927837665847,-471.845200604323,-471.828607407323,-471.750979019708,-471.296780110368,-471.205226096807,-468.039443628737,-468.018512971277,-439.774279028872,-436.63135697419,-471.913865583531,-471.831727819258,-471.916971449218,-471.834579720369,-471.916223165247,-471.834148146822,-471.807887123062,-471.732339105727,-421.60823,-397.559702,-387.44195,-387.879663,-388.324434,-387.962078,-398.739376,-398.931763,-398.250423,-387.288288
65a94e73f78666b2020dbe14,-542.862535365821,-542.518237491854,-542.856456877959,-542.509960234798,-542.455359474309,-542.111172344146,-542.780446316068,-542.437065442729,-537.579960536135,-537.383605411836,-342.508299233105,-345.685139781972,-542.853574360781,-542.504571951789,-542.85374521195,-542.505238389598,-542.853560168577,-542.503784162965,-542.453837279883,-542.110031433482,-417.348164,-414.697237,-266.351968,-260.994224,-265.633666,-261.364473,-403.914148,-415.651102,-403.137478,-262.187772
65a970d338d019f9bed97914,-562.901236183755,-562.691388593021,-562.903183723991,-562.694296223673,-562.446484705135,-562.244751777234,-562.872639804938,-562.663380863372,-561.665511880109,-561.358166473552,-482.588872628789,-477.482896244936,-562.896546871622,-562.687035456433,-562.897267638887,-562.688006539484,-562.897087110876,-562.686578302323,-562.44484511997,-562.243531104389,-518.327716,-496.075146,-406.713508,-411.499788,-389.916048,-385.378413,-487.061132,-482.925848,-487.101715,-406.77993
65a9b49e86480523ab92490f,-497.292357782151,-497.008410890925,-497.28971727032,-497.007229060303,-496.965368751202,-496.701000466219,-497.341763518236,-497.060069321676,-468.099554167297,-468.089969061686,-418.096715073289,-416.544630642913,-497.299627876112,-497.013933134154,-497.299271007476,-497.014134740708,-497.299254471361,-497.013364165958,-496.954606149465,-496.694571542322,-399.693975,-403.073747,-382.464534,-383.653164,-362.704381,-380.238636,-404.616038,-404.877923,-403.211576,-382.815538
65a9bb664ad821540cd86643,-522.723168910687,-522.571066009991,-522.737556898577,-522.567092477305,-522.7463130039,-522.57934008998,-522.651900924857,-522.4857720725,-522.78895157886,-522.607878919032,-431.012688872783,-430.849895022025,-522.729570038083,-522.561344421284,-522.73124844199,-522.562637015103,-522.73101558688,-522.562071956503,-522.718892404081,-522.571334308295,-447.116057,-440.000158,-410.874274,-403.776631,-407.814684,-403.685552,-437.673725,-438.033413,-438.262623,-409.620566
65aa05ea799f4e8ebe4ddf5c,-409.251739368865,-409.226811178704,-409.250130409848,-409.225341636237,-409.023796674753,-408.998484333277,-409.058074980347,-409.034439959986,-191.491103636614,-190.36284746633,-409.045816571245,-409.022474475172,-409.250645485338,-409.225624874213,-409.250327917466,-409.225334643317,-409.250101603915,-409.225130527443,-409.025930039275,-409.000494625461,-225.575029,-220.856225,-190.87643,-194.209994,-145.532493,-195.960952,-219.615542,-219.631841,-220.271272,-193.407587
65aa881151a8be31db30d17a,-587.768573013534,-587.422371722297,-587.766254246653,-587.421954907877,-587.676224662318,-587.350271520343,-587.951694736701,-587.614902509377,-585.89869004144,-585.451733108833,-378.846293576877,-381.731388083382,-587.763693206578,-587.422487333465,-587.764252251593,-587.422767940904,-587.76416361178,-587.420418021873,-587.671900438707,-587.34949254149,-526.552218,-519.883166,-364.267686,-365.988564,-368.254899,-371.390284,-512.922154,-509.753704,-512.462471,-365.56819
65aaa37569b28e0c980ed6bc,-444.413585783935,-444.263721360598,-444.446426901927,-444.294526899968,-444.40729425549,-444.284651963324,-444.164972635792,-444.081910485383,-417.464611607755,-417.504582624056,-443.854082962725,-443.806818206289,-444.326881075888,-444.263097499746,-444.416238815036,-444.269999624544,-444.416010467062,-444.269290977113,-444.405673753998,-444.283006528696,-344.995185,-348.114057,-344.099191,-341.249692,-333.296652,-341.952757,-349.454016,-349.328873,-347.562433,-345.302927
65afa8b1f593e35573960cb6,-546.676827094173,-546.471955364514,-546.692005158295,-546.486854223901,-546.531823950349,-546.337261376709,-546.892213510625,-546.71796141591,-547.056319010632,-546.836459805719,-314.139071552864,-312.785769055542,-546.686533123168,-546.482183030304,-546.687600488812,-546.482989497449,-546.687162674409,-546.482098482784,-546.522066214337,-546.330750546978,-455.10176,-430.579504,-311.084339,-313.184025,-314.34029,-301.151134,-412.975545,-405.820282,-414.463862,-312.051681
65b549c67c7791499c09f8a2,-395.815105101374,-395.83608262686,-395.794970901502,-395.816431609737,-395.162861496364,-395.188367765275,-395.353784823216,-395.379628256671,-230.728904935413,-230.324450924774,-395.168075968289,-395.19491110139,-395.785126047682,-395.807042972072,-395.789672387346,-395.811376982533,-395.789247464377,-395.810784499109,-395.147693775145,-395.173542619171,-232.17692,-232.072914,-232.420148,-231.596558,-191.852318,-227.99447,-234.598798,-232.94777,-235.381778,-234.989751
65b811a351633575b868ae21,-358.880268374187,-358.878949748855,-358.880273982406,-358.879785621009,-358.855077028154,-358.817481892863,-358.731941276309,-358.670760257396,-275.664600441353,-275.41108299072,-358.635325513869,-358.561684966497,-358.880378360803,-358.879741548542,-358.880388442498,-358.879752627993,-358.88028443781,-358.879795080886,-358.854776594828,-358.816326425095,-279.391112,-234.688395,-233.494062,-232.423451,-231.794613,-232.713019,-234.176602,-233.906894,-235.703481,-233.921926
65b83cd504dcc08170f2343b,-470.691981860152,-470.691193310414,-470.686854525893,-470.686025939182,-470.497383057365,-470.495771429099,-469.902553080458,-469.899691287996,-470.108726244615,-470.1047649089,-467.536238740627,-467.666795883015,-470.682292118386,-470.68110067902,-470.682835974889,-470.681671482495,-470.682844606245,-470.681932185673,-470.495872131566,-470.494001127673,-417.874076,-401.456419,-385.929519,-388.363132,-383.33012,-385.502424,-397.861081,-398.551964,-402.115952,-384.903179
65b9039cb7246a1633bc0a98,-353.727607587823,-353.707840151597,-353.733565263679,-353.709275980748,-353.80760934016,-353.802552534037,-351.397347187818,-351.36436730221,-316.51018751337,-316.53091368699,-349.500158211256,-349.489371369043,-353.748773796903,-353.725682729143,-353.749036490594,-353.725917327272,-353.733814802659,-353.709499830068,-353.817459778887,-353.812920810403,-289.774148,-267.392379,-269.197627,-268.754294,-269.579587,-268.089997,-262.509027,-262.016982,-262.514508,-263.001237
65bba44939d73079f7d2a59a,-450.257222083924,-450.126512642409,-450.231895497514,-450.108548029144,-449.715996535607,-449.690922400396,-449.758979670708,-449.64365708762,-429.30911446589,-429.298045021815,-404.4720517525,-401.468726319957,-450.200123368613,-450.081985545269,-450.207018557652,-450.087664499094,-450.20703790277,-450.087913136879,-449.713506004917,-449.684767636463,-337.507344,-325.709566,-304.657951,-305.044465,-306.408535,-305.696497,-325.339104,-325.721074,-325.33107,-305.371603
65bd4eb549b019b9990328dc,-350.850925788743,-350.848335307891,-350.871965098173,-350.869378048449,-350.984528604224,-350.983445216894,-350.902631393105,-350.902388121126,-324.331579428144,-324.329180504042,-350.911850329733,-350.911613634216,-350.877477560189,-350.875595217667,-350.877657622018,-350.875776287792,-350.872126722199,-350.869540315665,-350.990025476848,-350.989614485864,-281.408107,-253.920106,-253.437449,-252.340243,-253.533278,-252.382953,-252.0957,-252.174354,-253.343833,-251.915627
65bf988fde82b668f87bc037,-427.748417070851,-427.740982291508,-427.746875490605,-427.739747635373,-427.725688102408,-427.717071599357,-426.875631193689,-426.87668352963,-387.4691245773,-387.37379219054,-424.803293871289,-424.383265567923,-427.74455893745,-427.737675245727,-427.745197341142,-427.738273721139,-427.744916418958,-427.737932925979,-427.720050094959,-427.71163862246,-316.354418,-307.474268,-306.025268,-304.292731,-304.013243,-297.453766,-307.690166,-308.043055,-307.387601,-305.500338
65c0f119fa8fd299fde6b9e2,-326.095883295511,-326.096235932821,-326.096833214439,-326.096939504878,-325.347785940988,-325.371131193482,-325.348827913547,-325.3720072814,-234.368090726306,-234.399078965769,-325.348202351022,-325.37146521727,-326.123297014966,-326.12328569249,-326.123354460645,-326.123341833073,-326.096860886405,-326.096970649194,-325.319113696024,-325.345759446889,-204.252953,-144.17116,-143.387273,-143.311935,-144.235444,-143.414302,-143.937193,-144.069601,-144.17412,-143.178956
65c1126b379ff4faa4eba30c,-504.348919014833,-504.223341754235,-504.35437963152,-504.230056162399,-504.006719435963,-503.893926898795,-504.644412472443,-504.522190495882,-494.552316631851,-494.560717340848,-347.067098252377,-343.607913714979,-504.35822460731,-504.23234805233,-504.35699323511,-504.231379917457,-504.356886785017,-504.23111420767,-504.002828648575,-503.891146971973,-408.602224,-390.078536,-338.526516,-341.894552,-336.83764,-287.701149,-387.842516,-389.066497,-387.749592,-336.568497
65c1d15018dd984dec38f4c3,-409.56217032372,-409.721846028127,-409.565243472085,-409.741886884634,-406.296199596733,-407.844570335145,-409.126537003846,-409.573340290605,-394.261018181473,-394.339465095982,-356.929299042812,-356.462568054997,-409.564092692543,-409.732291544373,-409.564343804931,-409.732438884827,-409.565455338187,-409.742026374375,-406.316949528135,-407.971421427717,-385.464552,-326.31647,-303.621793,-299.165865,-297.954329,-299.304551,-325.780927,-321.895891,-325.13056,-301.486391
65c243c37e0d77ca70ee030e,-493.113609686132,-493.045542981033,-493.081613419796,-493.015750098212,-493.162864665276,-493.100554981731,-492.656633485338,-492.593604791046,-487.945179281342,-487.945062424891,-434.690303241607,-431.363845415174,-493.079970812719,-493.014375034228,-493.080116901625,-493.014512516945,-493.080124300059,-493.014356688822,-493.16283333213,-493.100410185236,-402.724693,-396.944389,-390.118802,-384.869774,-386.870026,-384.040539,-398.303239,-397.485125,-398.014366,-391.280057
65c25cf77dca9d7ca7d9ebdb,-444.161523711442,-444.10848690798,-444.156271636721,-444.103048575297,-443.62795826066,-443.570158684924,-443.648403613493,-443.594969167349,-412.176893156677,-412.182221564863,-443.286194356358,-443.238614194456,-444.155296730521,-444.102439963334,-444.156430488811,-444.103667690201,-444.155996402264,-444.102851115529,-443.627869207188,-443.570401849246,-317.464324,-321.837027,-312.323761,-311.264833,-301.70561,-311.601077,-325.890587,-325.613303,-323.387756,-317.332009
65c25e3de8b230c294f2b32c,-515.266702345615,-515.114440785977,-515.266539293846,-515.115183880462,-515.074452863057,-514.926482582067,-513.812537292462,-513.671078030072,-500.253026680609,-500.26478504131,-455.209103038321,-454.864318740603,-515.267352489457,-515.115591367218,-515.267103659325,-515.115395048046,-515.266808449479,-515.114787392517,-515.07549742554,-514.928000597116,-447.326717,-433.010232,-407.61668,-408.925856,-401.020104,-408.175844,-431.061539,-430.036966,-431.065557,-407.56207
65c26e8407c01d7f38da9858,-420.564523642127,-420.53488706976,-420.538740272281,-420.510268923097,-420.556929004563,-420.531332413586,-420.498557642222,-420.474448886953,-409.730779057228,-409.728635129354,-420.147722600319,-420.127982750695,-420.473547561081,-420.446732606562,-420.473761656271,-420.446935255556,-420.473794730157,-420.447020776349,-420.556995491547,-420.531476204932,-348.666941,-338.811905,-333.921063,-333.89949,-332.30299,-314.038117,-338.120074,-337.452873,-338.227455,-331.541234
65c3a122f00056edea1e17d0,-449.025243984801,-448.916744586195,-449.021480905615,-448.914055141018,-448.970230541156,-448.867627957813,-447.764433944116,-447.695086346697,-443.25785850134,-443.20511033252,-439.505245312019,-439.572872897803,-449.016434409751,-448.910129734454,-449.017625008209,-448.911152931155,-449.016917247655,-448.909998540104,-448.963171163114,-448.861807018181,-407.741162,-398.559447,-390.871823,-389.05103,-387.960336,-389.183207,-398.596698,-398.551947,-398.673733,-391.372484
65c783e5704051956c8ff924,-520.995961755289,-520.829548663184,-520.996756903249,-520.83130851659,-520.793783179132,-520.626003369867,-520.961211951034,-520.793578934696,-504.160300221026,-504.150497574056,-378.494676222056,-380.41147723289,-520.997919721538,-520.832233635057,-520.997493887755,-520.831849907013,-520.997434257852,-520.831490221208,-520.795637889245,-520.628053548424,-387.188537,-392.212928,-299.487824,-286.940996,-270.65354,-284.572164,-397.088513,-395.09958,-396.499193,-299.041936
65cb0f21257c8a98f470bb5d,-519.511350915878,-519.282851146673,-519.252036292137,-519.249510709755,-518.980098046856,-518.950730099017,-514.120291806573,-513.998261747741,-514.523390093688,-514.409633062818,-421.182475679478,-419.414481538879,-519.249572066332,-519.086481147072,-519.249789457098,-519.087255377345,-519.250296009446,-519.089080765729,-518.975163464525,-518.942726941243,-463.506273,-451.261377,-436.312573,-400.107565,-396.176872,-432.624313,-446.553489,-446.166584,-447.120735,-433.987392
65cb8d0c2b10d0130f6ebaf0,-443.04894022585,-443.093564314929,-443.049427953176,-443.093678562771,-442.984534701804,-443.030364500293,-443.014545631771,-443.062361138858,-438.117885079081,-438.186453597634,-442.961111474309,-443.010471987387,-443.053059104347,-443.097544264196,-443.052909659043,-443.097423184739,-443.052829493436,-443.097308434257,-442.983790846228,-443.029594063136,-386.655714,-390.406175,-376.330509,-379.191628,-377.827102,-380.067379,-391.731943,-391.745231,-390.35825,-377.718797
65cba761b3d48a22dfc65d2f,-581.117200686377,-580.854002689463,-581.112352577443,-580.847979239961,-580.517955631441,-580.2358821812,-580.324889379795,-580.020569778784,-580.808809490997,-580.516445970926,-362.934217767753,-374.801352404322,-581.110184623504,-580.846988933472,-581.11033943778,-580.847173697765,-581.11032896524,-580.845432424,-580.516858524567,-580.236045355385,-511.451879,-509.134176,-322.66913,-323.317931,-327.483785,-313.122045,-507.985396,-503.395866,-508.099622,-310.80202
65cc041f70b1949ced29d0dc,-375.419955923008,-375.394494316934,-375.370548929426,-375.346796014237,-375.351203497109,-375.330604152069,-370.227118732745,-370.207337431874,-360.343159947535,-360.344728991493,-366.98476793523,-366.973733762082,-375.232072054833,-375.215381732996,-375.232452422593,-375.389960220454,-375.408673095747,-375.384319471159,-375.366396165086,-375.351400418135,-388.972025,-330.012293,-320.845758,-316.763493,-316.533741,-317.282634,-333.091881,-332.791434,-331.598702,-329.383676
65cd5b72f200e9541dc051f7,-551.904883513816,-551.839981295343,-551.903412572795,-551.838983811461,-551.518081602547,-551.451541351463,-545.05417145047,-544.978256833885,-549.179505367206,-549.095552845695,-465.059513523655,-468.320975051741,-551.903307919054,-551.838843255181,-551.903273341626,-551.838807659927,-551.903085180427,-551.838616996946,-551.51858275222,-551.451974060804,-483.28271,-490.24592,-441.536975,-442.939337,-445.412238,-467.168267,-493.857204,-494.157971,-491.436555,-442.829955
65ce6e580ff7827d2f4d5145,-413.7665809834,-413.780299094142,-413.767050243593,-413.780712671911,-413.589337666486,-413.603813992372,-413.629630914752,-413.643863316297,-402.772236548052,-402.79087426467,-413.629865849895,-413.644098203448,-413.767463307828,-413.781017390839,-413.767406226578,-413.780963481217,-413.767282284904,-413.780938733596,-413.589911195092,-413.604281909751,-336.430978,-334.665034,-323.397696,-326.237573,-329.399444,-326.293219,-334.596,-334.564966,-334.625984,-323.32115
65d306f8b16eb5011ccb2025,-486.984971166686,-486.991330449101,-486.959302873591,-486.965663582876,-487.056605951868,-487.062496635724,-486.505410306793,-486.512121565252,-479.578164361775,-479.605058160405,-435.930586153229,-433.448889151744,-486.958314604548,-486.964574174239,-486.958381420653,-486.964649586305,-486.958388076427,-486.964724720944,-487.056604176979,-487.062448885665,-434.001315,-429.110917,-410.169368,-411.438296,-409.722082,-404.494551,-424.105405,-423.022398,-424.648272,-409.686528
65d3b304d331a798368e0595,-456.690194516277,-456.653751227852,-456.732447618341,-456.69599833935,-456.588142492694,-456.562688281381,-456.271274919981,-456.230726020425,-456.507804036847,-456.477766958088,-422.89033561304,-418.684405594107,-456.548221176122,-456.52179101096,-456.54830651809,-456.522522337572,-456.547979153857,-456.520022633827,-456.587741513852,-456.563424826809,-413.344008,-405.655427,-398.486517,-398.716496,-397.620974,-394.096691,-402.837922,-401.395749,-406.561141,-396.109309
65d594b4198b2fcc568946bd,-374.528113636164,-374.526803927726,-374.527622874661,-374.526335452369,-374.653174821635,-374.650940259836,-374.652984137809,-374.65074129389,-276.571913105776,-276.52368576743,-374.652961397783,-374.650723009995,-374.528253667721,-374.527267056891,-374.528335483687,-374.527350254676,-374.527731469374,-374.526439379746,-374.653323691571,-374.651239010121,-233.978866,-207.405297,-201.875002,-201.77995,-200.247319,-201.574776,-207.176288,-207.169917,-207.319384,-201.926774
65d62d6afc0dcc5b81ceff41,-410.651160443285,-410.668100014949,-410.65245688113,-410.669034354085,-410.787536201465,-410.805014616359,-410.776068910534,-410.793559664321,-382.926095471111,-382.911016084797,-410.765468478612,-410.782906787183,-410.652607604039,-410.669329161993,-410.652562857986,-410.669284445516,-410.652228022906,-410.66879992286,-410.787315650469,-410.804867763628,-336.666962,-320.065374,-313.736569,-314.446039,-315.415876,-314.484606,-320.545529,-320.626211,-320.561128,-313.721251
65d8fa2941e5a23c0bd0fb87,-400.672928616134,-400.666495359312,-400.672807447912,-400.666486540246,-400.799552434351,-400.793401831612,-401.010825340197,-401.004902471144,-377.750062384677,-377.743408888592,-400.902366300136,-400.898800642015,-400.685514427133,-400.681852867304,-400.685591576223,-400.681926212947,-400.67292650095,-400.666604985702,-400.804047440931,-400.799679668617,-346.541837,-327.855584,-330.599136,-330.824679,-331.393834,-330.677197,-326.009694,-325.869472,-328.104263,-328.89528
65dcddf73df41cde066da638,-595.468353742466,-595.187680439455,-595.465124225924,-595.182764494047,-594.931930542843,-594.636335754211,-595.334505843345,-595.049702682868,-594.774510014687,-594.419178001068,-350.609327475518,-357.375304317673,-595.463912140535,-595.183145965045,-595.46397082194,-595.183208656907,-595.463865068385,-595.181101094891,-594.931705039978,-594.6377050269,-538.495063,-538.372991,-393.515641,-396.047655,-397.181973,-399.812475,-534.523328,-534.27325,-534.223467,-393.177762
65ddeeb544845c2ca218d3d3,-377.965071592956,-377.960024429928,-377.944997798272,-377.939743738162,-378.070236122882,-378.065535718694,-377.95909864093,-377.95528264509,-313.252017140131,-313.241035406916,-377.859267694465,-377.858637078884,-377.917980173783,-377.913680649785,-377.924489152069,-377.920161107082,-377.922476152054,-377.917366005688,-377.938312146414,-377.934539701889,-293.373268,-262.379195,-260.494394,-260.212996,-254.821722,-260.340247,-256.872569,-256.931611,-260.711775,-256.486714
65df45b4b6c4eeb9240e1603,-555.446285649302,-555.156962827492,-555.443032181498,-555.155815205151,-555.223388360974,-554.958128943126,-551.887647671208,-551.611693736403,-547.743503687614,-547.552282252505,-405.806202248043,-403.290637670865,-555.452041000295,-555.162435979496,-555.452179479647,-555.162904578687,-555.452287009386,-555.162175426784,-555.215795835649,-554.953842811754,-525.159786,-456.874747,-345.76257,-345.755035,-344.382678,-348.1006,-456.807088,-453.423434,-456.628465,-347.03693
65e2cb31fb9eabd44a2febbb,-647.981438123936,-647.670777005128,-647.975683264345,-647.664301774344,-647.351945390774,-647.01996235088,-647.568100797911,-647.242428113072,-378.098443064706,-407.623883249819,-190.907098665226,-190.671250587165,-647.973542063937,-647.66324380454,-647.97367011523,-647.663404299597,-647.97367011523,-647.661701523194,-647.350569275177,-647.019705377411,-603.8872,-505.968677,-335.065531,-88.442623,-90.91211,-88.114147,-483.611864,-473.937998,-482.710728,-84.600866
65e33239b5fa3ca93950aa67,-397.451205269809,-397.451200466882,-397.452707993251,-397.452706639439,-397.568236359744,-397.568234760178,-397.568282202324,-397.568277966299,-310.218845589324,-310.218948559987,-397.568176784018,-397.568171607824,-397.452942019908,-397.452937816223,-397.452911149066,-397.452908962265,-397.452442655603,-397.452440547523,-397.56818939468,-397.568184298259,-256.724624,-247.151533,-238.838505,-238.856075,-204.537285,-238.857212,-245.216699,-245.17014,-247.202386,-238.56358
65e36d287b3844081e1f9613,-631.364181199878,-630.871595356161,-631.361997133757,-630.867540590094,-631.046326796177,-630.580522960873,-631.15000598145,-630.680856110011,-490.433113744379,-509.464066805189,-410.166314025849,-419.990481853591,-631.361462373933,-630.867176596395,-631.361374834282,-630.867438231692,-631.361373480531,-630.864114937616,-631.044658644037,-630.582190450555,-616.638405,-580.812183,-259.003858,-260.449888,-262.414526,-266.375387,-576.673185,-574.50186,-577.372284,-258.274058
65e3c99ff63caa042aac8883,-440.329594865603,-440.340590283519,-440.336678938884,-440.358056007801,-437.38683318107,-438.314143084084,-438.879155563348,-438.925375252147,-408.869898648359,-408.906370317871,-359.164706697231,-356.76527988618,-440.333487825128,-440.350187770695,-440.333627265618,-440.350300701909,-440.33684941746,-440.358199841851,-437.481022469364,-438.491766522425,-330.81901,-295.968381,-270.047253,-269.419439,-269.371328,-266.791511,-286.114833,-288.361754,-285.921127,-268.153464
65e5a88bbbf79d273413f88a,-472.459437093455,-472.295573324242,-472.451253430616,-472.286460064864,-472.030590699691,-471.86240187894,-472.255989200017,-472.084480646525,-393.673727639997,-393.164818448471,-408.376058956228,-408.669229425235,-472.446435719212,-472.280138120682,-472.446884937096,-472.280861110204,-472.446701394872,-472.280202764395,-472.029683052946,-471.861354937821,-300.824317,-304.829327,-295.366855,-291.841749,-235.709466,-292.215531,-307.792258,-307.246922,-307.809183,-294.831796
65e686420ea25196de9139d5,-539.703120144268,-539.378763524099,-539.69752757639,-539.376725588281,-539.417461324321,-539.14096460923,-539.614178910679,-539.317074665065,-538.225589033046,-538.026165595665,-366.895620590095,-362.919170379723,-539.71619209225,-539.391371173679,-539.716317664935,-539.391337768964,-539.716132403014,-539.390329178964,-539.401139842721,-539.131982778652,-423.355706,-420.95876,-307.638093,-296.445955,-289.856831,-294.206948,-419.328518,-418.670189,-419.341405,-306.198377
65e6a469e82dc3feeeda4433,-386.829616456871,-386.812671738938,-386.8347836231,-386.813647067054,-386.84636548097,-386.860152308232,-384.38891545396,-384.359222883761,-354.829877794161,-354.854747859801,-374.515528402635,-373.399963690578,-386.844028556086,-386.829698696098,-386.843730384792,-386.829939207578,-386.834502253245,-386.813887288049,-386.851940174098,-386.870074702917,-348.385444,-304.576746,-294.5994,-293.586741,-294.613696,-286.375151,-304.039079,-304.075829,-304.443451,-294.45372
65e84adb6f06957a658f1f25,-412.688661918434,-412.625692241895,-412.685919821509,-412.624229042607,-412.715636792138,-412.657799022621,-412.620189512996,-412.56785734411,-390.423976992273,-390.4116355443,-412.61836018652,-412.565863654226,-412.681086436093,-412.619867531015,-412.682203518848,-412.620883413598,-412.682113115489,-412.620783984294,-412.706312527374,-412.648634783833,-361.376959,-351.212371,-336.274564,-337.12321,-339.344252,-337.089108,-351.380596,-351.348592,-348.261094,-336.419122
65ea312e53c37b2a17c138f9,-480.319888323564,-480.195860417359,-480.315966544401,-480.191541008205,-480.113444433871,-479.99390115882,-476.507807320827,-476.361731573973,-436.836780115147,-436.809972083122,-425.259953369022,-424.147899412446,-480.313882042112,-480.188477674922,-480.314084331142,-480.188826072076,-480.313675700618,-480.18826783129,-480.112650176808,-479.993254326602,-373.430285,-378.05193,-351.603131,-345.748512,-313.825482,-330.539557,-366.452701,-366.336495,-365.470151,-344.14089
65ea679d293a5eb3dddd5ffc,-521.047299593828,-520.7613249863,-521.041645014472,-520.752905560004,-520.700413450135,-520.435650066891,-520.991946587594,-520.713958757229,-520.581539043573,-520.276546082381,-499.087829401614,-498.485382907069,-521.037728856941,-520.749429929676,-521.038143064756,-520.750093349508,-521.037872696793,-520.747424673633,-520.699609364669,-520.436430150909,-479.640046,-467.880733,-430.876431,-433.747537,-434.324351,-433.729794,-464.348496,-463.94528,-463.684797,-431.065228
65ea6d657bbd3689a87a1de6,-495.257908286578,-495.108348639217,-495.257761085435,-495.108217004434,-494.843259270986,-494.702373590038,-495.199094687672,-495.056543923291,-484.7122306956,-484.679194484361,-401.135011081721,-398.214695292913,-495.263029409333,-495.112018519174,-495.2624749875,-495.111971335528,-495.261954747818,-495.110982841179,-494.834248624603,-494.695708084616,-409.589495,-389.836367,-376.043738,-376.507273,-376.999893,-376.275154,-389.892724,-390.414925,-389.898701,-376.547317
65eb230ebabf00edfeb036e6,-401.259369780492,-401.256639188617,-401.255150821132,-401.252498413382,-401.287421571709,-401.285058721556,-401.287330144603,-401.284968315936,-348.595584522286,-348.623413868281,-401.287298258644,-401.284935762247,-401.251145621948,-401.248405703825,-401.25108729191,-401.248351791891,-401.251061502982,-401.24841010278,-401.287353415204,-401.284914587762,-268.421425,-265.079312,-255.68227,-255.686365,-253.832524,-255.686357,-264.771432,-264.768682,-265.152453,-256.268282
65ef7e2a7204e54dcdbc3f66,-370.573010039572,-370.532844146063,-370.547573533617,-370.509536234582,-370.092300863621,-370.085648965726,-370.087578148547,-370.081716332452,-247.287963958969,-247.274799671453,-370.087217956171,-370.081459111163,-370.581848019573,-370.54301042799,-370.519142163178,-370.54760947334,-370.519091131635,-370.547578722522,-370.089348218522,-370.085074010056,-289.382068,-236.747109,-233.424898,-232.600637,-218.113428,-231.159111,-232.656299,-232.402336,-237.748098,-232.476077
