id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
610008383c0a128712403745,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610008383c0a128712403745_T1_2024-05-19_10h47.24.558.csv,0.902103093807218,0.8,0.952701702349421,1,1,0,1.50370729110561,2,8.8926288811636809,4,4,0.0615829626668196,0.5,0.236562436537864,0.5,0.320710310557447,0.5,0.293307908371748,0.5,0.56989015580248,0.2,0.387029082071303,0.2,0.0302844775769733,0.2,1,0.56802103356792,0.949208564396777,0.694444444444444,0.972972972972973,185,0.0655021834061135,0.192307692307692,0.27027027027027,185,-319.415288805887,3
610038371297afd6f2db9323,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610038371297afd6f2db9323_T2_2024-06-10_13h30.28.144.csv,0.782726439606141,0.8,2.04604968378618,1,1,0,1.50675897484309,2,5.46282868118953,4,4,0.0391457846994128,0.5,0.0464373670163988,0.5,0.281150196886793,0.5,0.083313857297563,0.5,0.45751277751408,0.2,0.405098731531235,0.2,0.29551961487621,0.2,1,0.675655438184273,0.886152599680043,0.752777777777778,0.922413793103448,232,0.0826446280991736,0.256410256410256,0.735849056603774,232,-295.207774750948,3
61006b0f1f3bfddb6b4c5d55,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61006b0f1f3bfddb6b4c5d55_T1_04_19_2024_12h35.39.850.csv,0.911628513874168,0.8,0.764208736155681,1,1,0,1.34797392184871,2,12.6517590514669,4,4,0.074953704598099,0.5,0.129687247753472,0.5,0.370647225978099,0.5,0.17799661242175,0.5,0.677860033052939,0.2,0.406324159509899,0.2,0.0551345489661837,0.2,1,0.64662572367877,0.93870187611189,0.744444444444444,0.961165048543689,206,0.036734693877551,0.368421052631579,0.733333333333333,206,-282.994494430782,3
6100ad3174a06d6fb34718ce,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6100ad3174a06d6fb34718ce_T1_2024-05-18_16h59.33.645.csv,0.890518371758849,0.8,1.07974471454871,1,1,0,0.661889361582149,2,9.90730214817566,4,4,0.0738546234725549,0.5,0.0667555954632232,0.5,0.473255126309487,0.5,0.115751262707958,0.5,0.529678912385691,0.2,0.535286757587692,0.2,0.220968252004595,0.2,1,0.800473748565241,0.890659021935089,0.894444444444444,0.901408450704225,142,0,0.568181818181818,0.861111111111111,142,-200.885915926057,3
6106e56a30bffe5aa77176ee,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6106e56a30bffe5aa77176ee_T1_2024-05-19_21h22.29.084.csv,0.860184755741785,0.8,0.981810131013696,1,1,0,1.76360051724897,2,6.87605068250192,4,4,0.0531995380211864,0.5,0.425527726717197,0.5,0.364018471301096,0.5,0.105858575836806,0.5,0.484234738995737,0.2,0.262643220971362,0.2,0.435832462242358,0.2,1,0.738355602673369,0.766373314208128,0.866666666666667,0.820261437908497,306,0.0326530612244898,0.0263157894736842,0.901639344262295,306,-321.462035456656,3
610cd5f2b38b2d1bffe55477,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610cd5f2b38b2d1bffe55477_T2_2024-06-17_22h49.59.349.csv,0.901800019395397,0.8,1.40204519732655,1,1,0,0.98468147515167,2,7.68924654534416,4,4,0.0802094259403065,0.5,0.133681314721919,0.5,0.33775195399932,0.5,0.141595862546328,0.5,0.543917584832794,0.2,0.558701376888882,0.2,0.0798639004473879,0.2,1,0.646850586227309,0.959536584758526,0.741666666666667,0.980519480519481,154,0.0688073394495413,0.312056737588652,0.780487804878049,154,-271.348769755162,3
611167ed8d09c1e0fdd862c2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_611167ed8d09c1e0fdd862c2_T2_2024-07-22_14h12.43.733.csv,0.800269833424373,0.8,1.23756080482733,1,1,0,1.7033814007808,2,6.91777892391049,4,4,0.0462233255002911,0.5,0.125635508672167,0.5,0.288333207969847,0.5,0.201036330352895,0.5,0.526857140622732,0.2,0.4749459917828,0.2,0.0259633595405879,0.2,1,0.540266633452801,0.947895826006336,0.666666666666667,0.967948717948718,156,0.214953271028037,0.16551724137931,0.631578947368421,156,-342.370966593277,3
611622ddd8be1ac51298cb89,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_611622ddd8be1ac51298cb89_T2_2024-06-20_14h13.17.029.csv,0.721341301230996,0.8,1.48757057756631,1,1,0,0.999861404810845,2,27.4465167706008,4,4,0.581067626156402,0.5,0.140187152233258,0.5,0.5,0.5,0.5,0.5,0.314348763651498,0.2,0.23418202185252,0.2,0.201064719022103,0.2,1,0.981406136543013,NA,1,NA,0,0,1,NA,0,-20.5120576627327,3
61183fc3800e4a722426bc6a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61183fc3800e4a722426bc6a_T2_2024-07-29_01h37.40.019.csv,0.897231094064163,0.8,1.85145430091896,1,1,0,0.964518346765244,2,6.00480395185902,4,4,0.0573796605760069,0.5,0.0703701055335718,0.5,0.410123065778085,0.5,0.14196442979839,0.5,0.571662283374347,0.2,0.547888879539764,0.2,0.129457235409074,0.2,1,0.68676612025126,0.951478667276565,0.763888888888889,0.967441860465116,215,0.0854700854700855,0.224,0.863636363636364,215,-256.174302053175,3
6119b5c448fbd1d8b49155ff,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6119b5c448fbd1d8b49155ff_T1_2024-07-20_07h36.01.326.csv,0.884636387639157,0.8,2.26353419901568,1,1,0,1.30437083081746,2,6.40067910001809,4,4,0.0706605325270927,0.5,0.0512446442830439,0.5,0.418839150858611,0.5,0.0812003869326553,0.5,0.452306711655855,0.2,0.423910136105044,0.2,0.47048723788259,0.2,1,0.872380107946259,0.946184199633675,0.941666666666667,0.946938775510204,245,0,0.333333333333333,0.964285714285714,245,-151.07632406309,3
