id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
65d3b304d331a798368e0595,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d3b304d331a798368e0595_T1_2024-07-17_17h45.05.761.csv,0.649851209398795,0.8,2.57504278284944,1,1,0,0.395259468493042,2,3.35651698831976,4,4,0.085447042921814,0.5,0.695827835146731,0.2,0.0781310330565402,0.2,0.0470886711951783,0.2,1,0.4756261040911,0.827315287658927,0.591666666666667,0.887096774193548,124,0.192660550458716,0.148936170212766,0.633333333333333,124,-381.309024041388,3
65d594b4198b2fcc568946bd,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d594b4198b2fcc568946bd_T2_2024-06-25_17h17.40.223.csv,0.826375006731026,0.8,0.371462348643935,1,1,0,0.645722253556957,2,20.4431550227214,4,4,0.236949586849331,0.5,0.0255659254862269,0.2,0.36355671913492,0.2,0.186971775667949,0.2,1,0.706783211022101,0.741733931258439,0.766666666666667,0.909090909090909,11,0.0904522613065327,0.43125,0,11,-204.780114501722,3
65d62d6afc0dcc5b81ceff41,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d62d6afc0dcc5b81ceff41_T1_2024-05-22_15h10.40.036.csv,0.715142245879914,0.8,0.115192888867396,1,1,0,0.564086765200916,2,26.172550672345,4,4,0.376124972700867,0.5,0.0457823609919813,0.2,0.395929487500879,0.2,0.19761108308815,0.2,1,0.501414228790509,0.519524373042134,0.594444444444444,0.619047619047619,21,0.280612244897959,0.441717791411043,0.5,21,-338.041474536535,3
65d8fa2941e5a23c0bd0fb87,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65d8fa2941e5a23c0bd0fb87_T1_2024-07-23_13h29.59.788.csv,0.825746286064466,0.8,0.180157801701289,1,1,0,0.722776161276274,2,20.6778232767748,4,4,0.242334707538962,0.5,0.0699041037695303,0.2,0.420955808747972,0.2,0.184061726081934,0.2,1,0.502650439621654,0.591142481922965,0.613888888888889,0.775,40,0.237113402061856,0.321212121212121,0.846153846153846,40,-344.886431709011,3
65dcddf73df41cde066da638,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65dcddf73df41cde066da638_T1_2024-07-13_13h28.05.814.csv,0.930992028015194,0.8,1.21661770064709,1,1,0,1.3793295157135,2,11.6240757385972,4,4,0.0392255094698128,0.5,0.574546561945141,0.2,0.66918077445727,0.2,0.534205785167451,0.2,1,0.753785616151106,0.83988240502392,0.825,0.915492957746479,284,0.0508474576271186,0.186991869918699,0.943396226415094,284,-268.836662900877,3
65ddeeb544845c2ca218d3d3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ddeeb544845c2ca218d3d3_T1_2024-07-13_14h00.37.695.csv,0.790027190335908,0.8,0.167215390503038,1,1,0,0.534456485683635,2,25.3626213069815,4,4,0.435506023302515,0.5,0.091663513801402,0.2,0.205298068589053,0.2,0.196438715873664,0.2,1,0.605896047553247,0.691611833432586,0.741666666666667,0.961538461538462,26,0.080952380952381,0.342281879194631,0.5,26,-281.084246661315,3
65df45b4b6c4eeb9240e1603,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65df45b4b6c4eeb9240e1603_T1_2024-05-07_10h32.01.630.csv,0.90791869705765,0.8,0.948098657909767,1,1,0,1.07959447609427,2,7.26413512434833,4,4,0.0626933799899326,0.5,0.627421239843576,0.2,0.0458133950516357,0.2,0.0509246688157237,0.2,1,0.542126558079554,0.914747245094089,0.733333333333333,0.956175298804781,251,0.0897435897435897,0.056,0.80952380952381,251,-360.729583141123,3
65e2cb31fb9eabd44a2febbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e2cb31fb9eabd44a2febbb_T2_2024-07-14_20h55.17.504.csv,0.927587479130743,0.8,4.63132356792399,1,1,0,1.28016056259135,2,3.11596426390238,4,4,0.00979276409656712,0.5,0.0645140035209965,0.2,0.139114826391382,0.2,0.533989286355999,0.2,1,0.990889994110746,0.958596338717377,1,0.977777777777778,360,0,0,1,360,-83.9505952463838,3
65e33239b5fa3ca93950aa67,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e33239b5fa3ca93950aa67_T2_2024-06-21_07h35.07.069.csv,0.575183727138706,0.8,0.597531560641111,1,1,0,1.16140080524962,2,19.877496802932,4,4,0.02326892688283,0.5,0.0602098001295114,0.2,0.29902972978535,0.2,0.200074925549887,0.2,1,0.672820660965702,0.499935116808685,0.761111111111111,0,1,0.175609756097561,0.590909090909091,NA,1,-216.54460882861,3
65e36d287b3844081e1f9613,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e36d287b3844081e1f9613_T1_2024-07-20_14h46.17.498.csv,0.922285821283108,0.8,2.88844995851041,1,1,0,1.34985353862417,2,3.56810126158475,4,4,0.00914404341171012,0.5,0.209198641711433,0.2,0.235837007758208,0.2,0.750895410437514,0.2,1,0.895175340287345,0.75475583168892,0.969444444444444,0.822349570200573,349,0,0.02,0.985074626865672,349,-266.838751361409,3
